,var,metric
0,-52.9743589744,-0.03007256831749494
1,-52.9102564103,-0.03444280646103553
2,-52.8461538462,-0.08830162315524216
3,-52.7820512821,-0.09707791477391525
4,-52.7179487179,-0.024561583848634605
5,-52.6538461538,-0.1971034354789422
6,-52.5897435897,-0.16056146904937374
7,-52.5256410256,-0.20072867312911988
8,-52.4615384615,-0.21514635683399655
9,-52.3974358974,-0.3425712818231763
10,-52.3333333333,-0.4572972665040982
11,-52.2692307692,-0.3616579783524078
12,-52.2051282051,-0.6318562300508396
13,-52.141025641,-0.6968923129968349
14,-52.0769230769,-0.7877970797500191
15,-52.0128205128,-0.8446184827029892
16,-51.9487179487,-0.9333019773007796
17,-51.8846153846,-0.984772694355632
18,-51.8205128205,-0.942003499290254
19,-51.7564102564,-1.1587171327681238
20,-51.6923076923,-1.1112644609979205
21,-51.6282051282,-1.1396560130944953
22,-51.5641025641,-1.1591405439048936
23,-51.5,-1.2534612260515365
24,-52.9743589744,0.005330929696354403
25,-52.9102564103,0.015278074392378826
26,-52.8461538462,-0.047742612699779745
27,-52.7820512821,-0.08715725297787913
28,-52.7179487179,-0.14631496279369352
29,-52.6538461538,-0.1759747187389611
30,-52.5897435897,-0.1910495857306728
31,-52.5256410256,-0.26017104203368757
32,-52.4615384615,-0.21986628716063072
33,-52.3974358974,-0.33014723176123867
34,-52.3333333333,-0.3361439370169266
35,-52.2692307692,-0.5840893098144774
36,-52.2051282051,-0.5329075880876614
37,-52.141025641,-0.5461973916342278
38,-52.0769230769,-0.7156942166531872
39,-52.0128205128,-0.7257535252236575
40,-51.9487179487,-0.9046473323159951
41,-51.8846153846,-0.9769724694666986
42,-51.8205128205,-1.0583044446115948
43,-51.7564102564,-0.9357923461567468
44,-51.6923076923,-1.167829879568172
45,-51.6282051282,-1.2518876821306149
46,-51.5641025641,-1.2750115101679256
47,-51.5,-1.305852805672234
