,fx,PSD
0,0.03499982500087499,0.0006135143786760109
1,0.039999800000999994,0.0006280352655006796
2,0.044999775001124995,0.0006434945650159723
3,0.049999750001249996,0.0006598384258516683
4,0.05499972500137499,0.0006770213314998696
5,0.05999970000149999,0.0006950041478004253
6,0.06499967500162498,0.0007137527568104566
7,0.06999965000174999,0.0007332370682606939
8,0.07499962500187499,0.0007534302841013019
9,0.07999960000199999,0.0007743083384309566
10,0.08499957500212499,0.0007958494624235547
11,0.08999955000224999,0.0008180338405095859
12,0.09499952500237499,0.0008408433345791929
13,0.09999950000249999,0.0008642612598203456
14,0.10499947500262498,0.0008882722003876409
15,0.10999945000274998,0.0009128618562376728
16,0.11499942500287498,0.0009380169146651078
17,0.11999940000299998,0.0009637249416414921
18,0.12499937500312498,0.0009899742891962009
19,0.12999935000324997,0.0010167540159167258
20,0.13499932500337497,0.0010440538182712271
21,0.13999930000349997,0.0010718639709295797
22,0.14499927500362497,0.0011001752746213182
23,0.14999925000374997,0.0011289790103490096
24,0.15499922500387497,0.001158266898994373
25,0.15999920000399998,0.0011880310655269296
26,0.16499917500412498,0.0012182640071620506
27,0.16999915000424998,0.0012489585649251153
28,0.17499912500437498,0.0012801078981671374
29,0.17999910000449998,0.0013117054616492705
30,0.18499907500462498,0.0013437449848725175
31,0.18999905000474998,0.001376220453377484
32,0.19499902500487498,0.0014091260917791248
33,0.19999900000499998,0.001442456348334839
34,0.20499897500512496,0.0014762058808721976
35,0.20999895000524996,0.0015103695439260456
36,0.21499892500537496,0.0015449423769545356
37,0.21999890000549996,0.00157991959352045
38,0.22499887500562496,0.001615296571338458
39,0.22999885000574996,0.0016510688431011819
40,0.23499882500587496,0.0016872320880074179
41,0.23999880000599996,0.001723782123924894
42,0.24499877500612496,0.00176071490012773
43,0.24999875000624996,0.001798026490555523
44,0.25499872500637494,0.001835713087546857
45,0.25999870000649994,0.0018737709960051458
46,0.26499867500662494,0.0019121966279591993
47,0.26999865000674994,0.0019509864974848275
48,0.27499862500687494,0.0019901372159572394
49,0.27999860000699994,0.002029645487607044
50,0.28499857500712494,0.0020695081053553285
51,0.28999855000724994,0.0021097219469056842
52,0.29499852500737495,0.0021502839710731483
53,0.29999850000749995,0.0021911912143319067
54,0.30499847500762495,0.00223244078756528
55,0.30999845000774995,0.0022740298730029988
56,0.31499842500787495,0.0023159557213321236
57,0.31999840000799995,0.002358215648969145
58,0.32499837500812495,0.002400807035481884
59,0.32999835000824995,0.0024437273211507893
60,0.33499832500837495,0.002486974004660071
61,0.33999830000849995,0.00253054464090993
62,0.34499827500862495,0.002574436838941832
63,0.34999825000874996,0.0026186482599694244
64,0.35499822500887496,0.00266317661550828
65,0.35999820000899996,0.0027080196655981793
66,0.36499817500912496,0.0027531752171121287
67,0.36999815000924996,0.002798641122146747
68,0.37499812500937496,0.002844415276489048
69,0.37999810000949996,0.0028904956181550353
70,0.38499807500962496,0.0029368801259958208
71,0.38999805000974996,0.0029835668183673253
72,0.39499802500987496,0.0030305537518598743
73,0.39999800000999997,0.003077839020084257
74,0.4049979750101249,0.0031254207525110793
75,0.4099979500102499,0.003173297113360427
76,0.4149979250103749,0.0032214663005390664
77,0.4199979000104999,0.0032699265446226194
78,0.4249978750106249,0.0033186761078802625
79,0.4299978500107499,0.0033677132833397215
80,0.4349978250108749,0.00341703639389043
81,0.4399978000109999,0.003466643791422875
82,0.4449977750111249,0.0035165338560022804
83,0.4499977500112499,0.0035667049950748736
84,0.4549977250113749,0.0036171556427051174
85,0.4599977000114999,0.0036678842588423544
86,0.4649976750116249,0.003718889328615441
87,0.4699976500117499,0.0037701693616539918
88,0.4749976250118749,0.0038217228914349723
89,0.4799976000119999,0.003873548474653429
90,0.4849975750121249,0.0039256446906162255
91,0.4899975500122499,0.00397801014065771
92,0.49499752501237493,0.004030643447576311
93,0.49999750001249993,0.0040835432550911
94,0.5049974750126249,0.004136708227317426
95,0.5099974500127499,0.004190137048260767
96,0.5149974250128749,0.004243828421327998
97,0.5199974000129999,0.0042977810688553
98,0.5249973750131249,0.004351993731652
99,0.5299973500132499,0.004406465168559658
100,0.5349973250133749,0.0044611941560257495
101,0.5399973000134999,0.00451617948769131
102,0.5449972750136249,0.004571419973991998
103,0.5499972500137499,0.004626914441771982
104,0.5549972250138749,0.004682661733910152
105,0.5599972000139999,0.0047386607089581305
106,0.5649971750141249,0.004794910240789647
107,0.5699971500142499,0.004851409218260766
108,0.5749971250143749,0.0049081565448806
109,0.5799971000144999,0.004965151138492037
110,0.584997075014625,0.00502239193096216
111,0.5899970500147499,0.005079877867881904
112,0.594997025014875,0.005137607908274682
113,0.5999970000149999,0.005195581024313568
114,0.604996975015125,0.005253796201046771
115,0.6099969500152499,0.005312252436131044
116,0.614996925015375,0.005370948739572782
117,0.6199969000154999,0.005429884133476475
118,0.624996875015625,0.005489057651800303
119,0.6299968500157499,0.005548468340118568
120,0.634996825015875,0.005608115255390748
121,0.6399968000159999,0.005667997465736928
122,0.6449967750161248,0.005728114050219386
123,0.6499967500162499,0.005788464098630109
124,0.6549967250163748,0.005849046711284045
125,0.6599967000164999,0.005909860998817897
126,0.6649966750166248,0.005970906081994246
127,0.6699966500167499,0.006032181091510862
128,0.6749966250168749,0.006093685167814979
129,0.6799966000169999,0.006155417460922414
130,0.6849965750171249,0.00621737713024134
131,0.6899965500172499,0.006279563344400576
132,0.6949965250173749,0.006341975281082235
133,0.6999965000174999,0.006404612126858594
134,0.7049964750176249,0.006467473077033047
135,0.7099964500177499,0.006530557335485033
136,0.7149964250178749,0.006593864114518757
137,0.7199964000179999,0.006657392634715657
138,0.7249963750181249,0.006721142124790433
139,0.7299963500182499,0.006785111821450585
140,0.7349963250183749,0.006849300969259302
141,0.7399963000184999,0.006913708820501633
142,0.7449962750186249,0.006978334635053819
143,0.7499962500187499,0.007043177680255717
144,0.7549962250188749,0.007108237230786182
145,0.7599962000189999,0.007173512568541367
146,0.7649961750191249,0.007239002982515806
147,0.7699961500192499,0.007304707768686246
148,0.7749961250193749,0.0073706262298981005
149,0.7799961000194999,0.007436757675754492
150,0.7849960750196249,0.007503101422507769
151,0.7899960500197499,0.007569656792953462
152,0.7949960250198749,0.007636423116326581
153,0.7999960000199999,0.0077033997282002055
154,0.8049959750201249,0.007770585970386291
155,0.8099959500202498,0.007837981190838646
156,0.8149959250203749,0.007905584743557991
157,0.8199959000204998,0.007973395988499075
158,0.8249958750206249,0.008041414291479776
159,0.8299958500207498,0.008109639024092117
160,0.8349958250208749,0.008178069563615187
161,0.8399958000209998,0.00824670529292986
162,0.8449957750211249,0.008315545600435322
163,0.8499957500212498,0.008384589879967307
164,0.8549957250213749,0.008453837530718036
165,0.8599957000214998,0.00852328795715778
166,0.8649956750216249,0.008592940568958037
167,0.8699956500217498,0.008662794780916257
168,0.8749956250218749,0.008732850012882088
169,0.8799956000219998,0.008803105689685092
170,0.8849955750221249,0.00887356124106391
171,0.8899955500222498,0.00894421610159682
172,0.8949955250223749,0.009015069710633677
173,0.8999955000224998,0.00908612151222916
174,0.9049954750226249,0.009157370955077349
175,0.9099954500227498,0.00922881749244755
176,0.9149954250228749,0.009300460582121365
177,0.9199954000229998,0.00937229968633095
178,0.9249953750231249,0.009444334271698478
179,0.9299953500232498,0.009516563809176721
180,0.9349953250233749,0.009588987773990771
181,0.9399953000234998,0.009661605645580837
182,0.9449952750236249,0.009734416907546135
183,0.9499952500237498,0.009807421047589773
184,0.9549952250238749,0.009880617557464708
185,0.9599952000239999,0.009954005932920647
186,0.9649951750241248,0.010027585673651949
187,0.9699951500242499,0.010101356283246455
188,0.9749951250243748,0.010175317269135252
189,0.9799951000244999,0.010249468142543332
190,0.9849950750246248,0.010323808418441143
191,0.9899950500247499,0.010398337615496996
192,0.9949950250248748,0.010473055256030303
193,0.9999950000249999,0.010547960865965676
194,1.0049949750251248,0.010623053974787775
195,1.0099949500252499,0.010698334115496994
196,1.014994925025375,0.010773800824565886
197,1.0199949000254998,0.010849453641896349
198,1.0249948750256248,0.010925292110777553
199,1.0299948500257499,0.011001315777844575
200,1.034994825025875,0.01107752419303774
201,1.0399948000259998,0.01115391690956266
202,1.0449947750261248,0.01123049348385095
203,1.0499947500262499,0.011307253475521566
204,1.054994725026375,0.011384196447342836
205,1.0599947000264998,0.011461321965195089
206,1.0649946750266248,0.01153862959803393
207,1.0699946500267499,0.011616118917854077
208,1.074994625026875,0.011693789499653834
209,1.0799946000269998,0.011771640921400112
210,1.0849945750271248,0.011849672763994052
211,1.0899945500272499,0.01192788461123715
212,1.094994525027375,0.01200627604979798
213,1.0999945000274998,0.01208484666917941
214,1.1049944750276248,0.012163596061686384
215,1.1099944500277499,0.012242523822394158
216,1.114994425027875,0.012321629549117079
217,1.1199944000279998,0.012400912842377848
218,1.1249943750281248,0.012480373305377254
219,1.1299943500282499,0.012560010543964384
220,1.1349943250283747,0.012639824166607288
221,1.1399943000284998,0.012719813784364122
222,1.1449942750286248,0.012799979010854697
223,1.1499942500287499,0.01288031946223249
224,1.1549942250288747,0.012960834757157072
225,1.1599942000289998,0.013041524516766967
226,1.1649941750291248,0.013122388364652893
227,1.16999415002925,0.013203425926831429
228,1.1749941250293747,0.013284636831719071
