,time,band
0,0.25,0.05439586462997602
1,0.688,0.06435727998243387
2,1.126,0.08776838055701332
3,1.564,0.119233338205148
4,2.002,0.15317723562147303
5,2.44,0.1797365653535222
6,2.878,0.1942639660341301
7,3.316,0.1970574105212626
8,3.754,0.1869756453863666
9,4.192,0.1689803689266173
10,4.63,0.14885259469738846
11,5.068,0.13454020940576827
12,5.506,0.12402445716348498
13,5.944,0.11864066997260445
14,6.382,0.11567919954962322
15,6.82,0.11380236020014707
