,fx,PSD
0,0.0,0.9333734394041416
1,0.005,0.9304312989859643
2,0.01,0.9783756616796039
3,0.015,0.9973961850624374
4,0.02,0.9999999999999999
5,0.025,0.9912295975024844
6,0.03,0.9731304436510347
7,0.035,0.9466702230596505
8,0.04,0.9134534011345751
9,0.045,0.8747326033363454
10,0.05,0.8313773681707277
11,0.055,0.7844811360984711
12,0.06,0.7349993951789375
13,0.065,0.6839558043104527
14,0.07,0.6324584967517565
15,0.075,0.5809477364256468
16,0.08,0.5308842327365992
17,0.085,0.4833132559246254
18,0.09,0.43833294164435743
19,0.095,0.39749835794045935
20,0.1,0.361083498037675
21,0.105,0.32969237083501446
22,0.11,0.30397938277606923
23,0.115,0.2839966759729493
24,0.12,0.26906958944863346
25,0.125,0.2591827360325562
26,0.13,0.2530350799267319
27,0.135,0.2501409172395775
28,0.14,0.24853681009287276
29,0.145,0.248361106633821
30,0.15,0.2482605459606376
31,0.155,0.24778508954343464
32,0.16,0.24716513939671908
33,0.165,0.24504883025865026
34,0.17,0.242534330299709
35,0.17500000000000002,0.2388966644737743
36,0.18,0.23410646328696647
37,0.185,0.22855491870106162
38,0.19,0.2221002705265877
39,0.195,0.21516435980473272
40,0.2,0.20734467864663025
41,0.20500000000000002,0.1993101310082319
42,0.21,0.19119031110336124
43,0.215,0.18267676394519253
44,0.22,0.17360326111482502
45,0.225,0.16496472626912514
46,0.23,0.1564943906923909
47,0.23500000000000001,0.14802069565363493
48,0.24,0.13967423163982512
49,0.245,0.13155035892129563
50,0.25,0.12368808089767389
