,time,band
0,0.25,0.0016020076647397824
1,0.688,0.0031603256808410063
2,1.126,0.013800596104770153
3,1.564,0.0352710675579634
4,2.002,0.06162180932064661
5,2.44,0.0799434479916112
6,2.878,0.08974961970137825
7,3.316,0.09249388555602629
8,3.754,0.0870779788185233
9,4.192,0.07660360023056863
10,4.63,0.06141626815538008
11,5.068,0.050179644345444016
12,5.506,0.039188894911086875
13,5.944,0.03252192220117377
14,6.382,0.027089393231281584
15,6.82,0.022456197392380983
