,X,Y,Z
236,1.126,26.0,0.06321803060380984
237,1.564,26.0,0.07619793276686608
238,2.002,26.0,0.09339973155420547
239,2.44,26.0,0.11060863093615689
240,2.878,26.0,0.13427723035719558
241,3.316,26.0,0.14940046441797927
242,3.754,26.0,0.16048805246371542
243,4.192,26.0,0.16182660650791403
244,4.63,26.0,0.16022200062545294
245,5.068,26.0,0.1548988988582877
246,5.506,26.0,0.14099593360245566
247,5.944,26.0,0.12404224556099466
248,6.382,26.0,0.10419544062210236
249,6.82,26.0,0.08239736730095688
250,7.258,26.0,0.06169006392808172
251,7.696,26.0,0.045537224701124986
252,0.25,28.0,0.011204337026936156
253,0.688,28.0,0.01902851109596096
254,1.126,28.0,0.03156262479714649
255,1.564,28.0,0.049797518052274704
256,2.002,28.0,0.07845149678809635
257,2.44,28.0,0.10991299438980309
258,2.878,28.0,0.14251222097321584
259,3.316,28.0,0.1771745017516978
260,3.754,28.0,0.2047119167825692
261,4.192,28.0,0.22381372775141256
262,4.63,28.0,0.23261046471157223
263,5.068,28.0,0.23277771604088696
264,5.506,28.0,0.22554940813152397
265,5.944,28.0,0.21185421422888542
266,6.382,28.0,0.19432463992903132
267,6.82,28.0,0.16939593148856433
268,7.258,28.0,0.14128877443756566
269,7.696,28.0,0.11433981199888761
270,0.25,30.0,-0.003767992099634354
271,0.688,30.0,-0.00119408895314167
272,1.126,30.0,0.006990361536126562
273,1.564,30.0,0.022237941127757115
274,2.002,30.0,0.04475801391070995
275,2.44,30.0,0.06881814237676218
276,2.878,30.0,0.09056027925648372
277,3.316,30.0,0.10937108920719532
278,3.754,30.0,0.1271411800674574
279,4.192,30.0,0.13801382304101356
280,4.63,30.0,0.1435210675662626
281,5.068,30.0,0.1416631628911932
282,5.506,30.0,0.1298648497653272
283,5.944,30.0,0.1173834680581933
284,6.382,30.0,0.10648256557523986
285,6.82,30.0,0.09837236466974209
286,7.258,30.0,0.09064277477478293
287,7.696,30.0,0.08480459755142315
288,0.25,32.0,0.05001742117488872
289,0.688,32.0,0.055627855404352146
290,1.126,32.0,0.06713486795960072
291,1.564,32.0,0.0842324106481159
292,2.002,32.0,0.10437046304412285
293,2.44,32.0,0.1281220417937747
294,2.878,32.0,0.15679982624773675
295,3.316,32.0,0.18568759344380537
296,3.754,32.0,0.20853567070871953
297,4.192,32.0,0.22857681866413776
298,4.63,32.0,0.24039770738829577
299,5.068,32.0,0.23889616661023627
300,5.506,32.0,0.23517360240314217
301,5.944,32.0,0.22350083881730912
302,6.382,32.0,0.20501709352089525
303,6.82,32.0,0.1761854416375287
304,7.258,32.0,0.1486884355897049
305,7.696,32.0,0.12011411374087869
306,0.25,34.0,0.10929928953698234
307,0.688,34.0,0.11420194683025142
308,1.126,34.0,0.11890532948415444
309,1.564,34.0,0.12563505027331226
310,2.002,34.0,0.13384149901942363
311,2.44,34.0,0.14055932651327996
312,2.878,34.0,0.14773664642603918
313,3.316,34.0,0.1530880228605663
314,3.754,34.0,0.1495136883089062
315,4.192,34.0,0.14434505406726925
316,4.63,34.0,0.1373219326494076
317,5.068,34.0,0.12882264311683833
318,5.506,34.0,0.11470856396411648
319,5.944,34.0,0.10357547749639721
320,6.382,34.0,0.09294549020428089
321,6.82,34.0,0.08484378354106972
322,7.258,34.0,0.0788174776953516
323,7.696,34.0,0.07097711783602537
324,0.25,36.0,0.08454357125069999
325,0.688,36.0,0.09047029258603281
326,1.126,36.0,0.09501660982055235
327,1.564,36.0,0.10262044544634272
328,2.002,36.0,0.11613411012946692
329,2.44,36.0,0.13271151039154655
330,2.878,36.0,0.1486322605371681
331,3.316,36.0,0.1581546042183909
332,3.754,36.0,0.16674775947689985
333,4.192,36.0,0.16878284708516653
334,4.63,36.0,0.16420435361130634
335,5.068,36.0,0.1571861842840203
336,5.506,36.0,0.14504136114500601
337,5.944,36.0,0.12731252118175676
338,6.382,36.0,0.10493997090321001
339,6.82,36.0,0.0852125903359154
340,7.258,36.0,0.06597816643099172
341,7.696,36.0,0.04747794119231868
342,0.25,38.0,0.030575725540772102
343,0.688,38.0,0.03461590728613778
344,1.126,38.0,0.043775154221049446
345,1.564,38.0,0.05861278526930728
346,2.002,38.0,0.08088942895441074
347,2.44,38.0,0.1064631921398477
348,2.878,38.0,0.13616024667413965
349,3.316,38.0,0.16435683636752374
350,3.754,38.0,0.18394476774540242
351,4.192,38.0,0.1972635147375204
352,4.63,38.0,0.2024658203541137
