,var,metric
0,13.409410112357872,1.4458406327932134
1,9.3792595321504,1.149858749252051
2,6.333595920236343,1.2355229226949382
3,13.409410112357872,1.5058547849907045
4,9.3792595321504,1.2812958053110644
5,6.333595920236343,0.6152804972245888
6,13.409410112357872,1.4568692855895784
7,9.3792595321504,0.8280302153634538
8,6.333595920236343,1.1970638706672128
9,13.409410112357872,1.461904895958114
10,9.3792595321504,1.275060855042133
11,6.333595920236343,1.2007122172266758
12,13.409410112357872,1.4260283290453568
13,9.3792595321504,1.3115099132062478
14,6.333595920236343,1.198356637881426
15,13.409410112357872,1.3935622540756816
16,9.3792595321504,1.3177084770436969
17,6.333595920236343,1.2425949220814874
18,13.409410112357872,1.4183047028577724
19,9.3792595321504,1.2763518300532735
20,6.333595920236343,1.217512983619282
21,13.409410112357872,1.3557613926414325
22,9.3792595321504,1.2365982256967507
23,6.333595920236343,0.9167384274379122
24,13.409410112357872,1.3840065862906075
25,9.3792595321504,1.3598343603482428
26,6.333595920236343,1.1283072542123753
27,13.409410112357872,1.439589458901729
28,9.3792595321504,1.2195607092516558
29,6.333595920236343,1.2455565688987666
30,13.409410112357872,1.455077354375693
31,9.3792595321504,1.2675831561062456
32,6.333595920236343,1.2780901963555886
33,13.409410112357872,1.4243999354157106
34,9.3792595321504,1.2711617405162705
35,6.333595920236343,1.0607593269224773
36,13.409410112357872,1.436152711177368
37,9.3792595321504,1.3176819154825787
38,6.333595920236343,1.2856966377396284
39,13.409410112357872,1.4290097525179821
40,9.3792595321504,0.9722918336932713
41,6.333595920236343,1.2435423854919636
42,13.409410112357872,1.4464386380921823
43,9.3792595321504,1.3082023554684432
44,6.333595920236343,1.1320168342463683
45,13.409410112357872,1.4108353688598547
46,9.3792595321504,1.379067028406757
47,6.333595920236343,1.2344391122973586
48,13.409410112357872,1.5184769405181469
49,9.3792595321504,1.1923418088530435
50,6.333595920236343,1.2781490129700723
51,13.409410112357872,1.465302575973884
52,9.3792595321504,1.2550193038494657
53,6.333595920236343,1.2681947982262016
54,13.409410112357872,1.4533590393804352
55,9.3792595321504,1.1668057842841255
56,6.333595920236343,1.312064825601596
57,13.409410112357872,1.3799612902033966
58,9.3792595321504,1.2564409947717707
59,6.333595920236343,1.2352036345098822
