,X,Y,Z
338,1.126,42.0,0.06314758217731012
339,1.564,42.0,0.10312692358788118
340,2.002,42.0,0.1508179399203405
341,2.44,42.0,0.1914399334612613
342,2.878,42.0,0.2185918419317281
343,3.316,42.0,0.22663777956574033
344,3.754,42.0,0.21813347659271348
345,4.192,42.0,0.19826574910148215
346,4.63,42.0,0.17278021640908356
347,5.068,42.0,0.152814224721535
348,5.506,42.0,0.14282413404257957
349,5.944,42.0,0.13898947712855753
350,6.382,42.0,0.13708979278495412
351,6.82,42.0,0.13238738456747706
352,0.25,44.0,0.05347601902848914
353,0.688,44.0,0.06042605280381734
354,1.126,44.0,0.07669659037674482
355,1.564,44.0,0.10131159898083197
356,2.002,44.0,0.12547668949760465
357,2.44,44.0,0.14857109812829092
358,2.878,44.0,0.16392208996462582
359,3.316,44.0,0.17175845731459471
360,3.754,44.0,0.1696660934542942
361,4.192,44.0,0.1607347692659534
362,4.63,44.0,0.14948213729433768
363,5.068,44.0,0.137699163016834
364,5.506,44.0,0.12913615199578538
365,5.944,44.0,0.11960652833931662
366,6.382,44.0,0.10855714576598703
367,6.82,44.0,0.10191963869906602
368,0.25,46.0,0.07469163928292015
369,0.688,46.0,0.08410027323160965
370,1.126,46.0,0.10449189509030436
371,1.564,46.0,0.13730968355266115
372,2.002,46.0,0.17131187993382485
373,2.44,46.0,0.19832921360733433
374,2.878,46.0,0.2135510810888917
375,3.316,46.0,0.21509746649508835
376,3.754,46.0,0.20855438718336497
377,4.192,46.0,0.19555704868003637
378,4.63,46.0,0.18657641200264596
379,5.068,46.0,0.1797285502639019
380,5.506,46.0,0.1684045614943385
381,5.944,46.0,0.15905999659052977
382,6.382,46.0,0.14859736150160918
383,6.82,46.0,0.13871625669130355
384,0.25,48.0,0.031376136381593374
385,0.688,48.0,0.053486978175205535
386,1.126,48.0,0.08523071926031749
387,1.564,48.0,0.12765428161308678
388,2.002,48.0,0.1736335631892034
389,2.44,48.0,0.20677869977611882
390,2.878,48.0,0.2320269162834186
391,3.316,48.0,0.23536042975068588
392,3.754,48.0,0.22137583871582445
393,4.192,48.0,0.20085378450351948
394,4.63,48.0,0.1741415308150579
395,5.068,48.0,0.15111258160724464
396,5.506,48.0,0.14138358189643402
397,5.944,48.0,0.135139627436975
398,6.382,48.0,0.12927390522481558
399,6.82,48.0,0.12576404711136263
400,0.25,50.0,0.06340025209281042
401,0.688,50.0,0.07492870223328993
402,1.126,50.0,0.09435922542073974
403,1.564,50.0,0.1219009500295736
404,2.002,50.0,0.15145375858504326
405,2.44,50.0,0.17200177183295629
406,2.878,50.0,0.18070810879520055
407,3.316,50.0,0.17801957909782662
408,3.754,50.0,0.1646998409616624
409,4.192,50.0,0.1483811164494458
410,4.63,50.0,0.13163339125490287
411,5.068,50.0,0.11929701461673321
412,5.506,50.0,0.11382912473299711
413,5.944,50.0,0.11173275226485657
414,6.382,50.0,0.10994826935484717
415,6.82,50.0,0.10875849009862004
416,0.25,52.0,0.060843170409708124
417,0.688,52.0,0.07363174290314098
418,1.126,52.0,0.09954556662655624
419,1.564,52.0,0.1351044279811724
420,2.002,52.0,0.17242453115354356
421,2.44,52.0,0.20092514967717623
422,2.878,52.0,0.21855097573543572
423,3.316,52.0,0.2226521741778705
424,3.754,52.0,0.21578977287850581
425,4.192,52.0,0.201874461849971
426,4.63,52.0,0.18690298374024303
427,5.068,52.0,0.1768021418581754
428,5.506,52.0,0.17468891597885408
429,5.944,52.0,0.17201046678537346
430,6.382,52.0,0.17231604101208522
431,6.82,52.0,0.16804558425709137
432,0.25,54.0,0.06469330757193613
433,0.688,54.0,0.08064943121656767
434,1.126,54.0,0.10771933519437893
435,1.564,54.0,0.14851588241155286
436,2.002,54.0,0.18278049517250744
437,2.44,54.0,0.2061643053011358
438,2.878,54.0,0.22024824641574758
439,3.316,54.0,0.21867659004032408
440,3.754,54.0,0.20819252173439504
441,4.192,54.0,0.19127811831525596
442,4.63,54.0,0.17045681797675122
443,5.068,54.0,0.15072247054212495
444,5.506,54.0,0.1372073616637856
445,5.944,54.0,0.12814828024734237
446,6.382,54.0,0.11735580442624072
447,6.82,54.0,0.11311114399053113
448,0.25,56.0,0.018935452227659938
449,0.688,56.0,0.018887392784944966
450,1.126,56.0,0.031035051618817526
451,1.564,56.0,0.055695534804818495
452,2.002,56.0,0.08982910232628705
453,2.44,56.0,0.12119468001084699
454,2.878,56.0,0.14415197236186636
455,3.316,56.0,0.15224691054191106
456,3.754,56.0,0.14301578249322358
457,4.192,56.0,0.1294378620971041
458,4.63,56.0,0.11442488809752985
459,5.068,56.0,0.10483169524055642
460,5.506,56.0,0.09905997687606227
461,5.944,56.0,0.0963432416725737
462,6.382,56.0,0.09473763820486297
463,6.82,56.0,0.09406666081865818
464,0.25,58.0,0.03815054060300582
465,0.688,58.0,0.04446821572148987
466,1.126,58.0,0.0677413766750972
467,1.564,58.0,0.09922759806128481
468,2.002,58.0,0.1331597202370556
469,2.44,58.0,0.16344357163346265
470,2.878,58.0,0.18525971971125718
471,3.316,58.0,0.19205582106481228
472,3.754,58.0,0.18711191053154508
473,4.192,58.0,0.17786379567774585
474,4.63,58.0,0.1665517425193353
475,5.068,58.0,0.15736354024796206
476,5.506,58.0,0.15308473426429026
477,5.944,58.0,0.15114349864080717
478,6.382,58.0,0.14339551413283722
479,6.82,58.0,0.13534024672665507
480,0.25,60.0,0.038091032952720164
481,0.688,60.0,0.05869227153108281
482,1.126,60.0,0.09263513361823275
483,1.564,60.0,0.14267000212337727
484,2.002,60.0,0.19511787119095034
485,2.44,60.0,0.2369837549537913
486,2.878,60.0,0.25996498841340804
487,3.316,60.0,0.2595096461442452
488,3.754,60.0,0.24232157265291
489,4.192,60.0,0.21597552920969926
490,4.63,60.0,0.18929671589871183
491,5.068,60.0,0.1706693220844598
492,5.506,60.0,0.16364601814562107
493,5.944,60.0,0.15827495007040698
494,6.382,60.0,0.15417020541273624
495,6.82,60.0,0.15160220273195663
496,0.25,62.0,0.000644934776167349
497,0.688,62.0,0.014721687015981469
498,1.126,62.0,0.04177369767492557
499,1.564,62.0,0.08050519064746911
500,2.002,62.0,0.12338575718509412
501,2.44,62.0,0.16209807745606872
502,2.878,62.0,0.18705384199547875
503,3.316,62.0,0.19251636873145622
504,3.754,62.0,0.1822793913446678
505,4.192,62.0,0.16351312549149985
506,4.63,62.0,0.14144124447206657
507,5.068,62.0,0.12181463296264809
508,5.506,62.0,0.10881374510083779
509,5.944,62.0,0.10438106916526937
510,6.382,62.0,0.10445935019706099
511,6.82,62.0,0.10448289608703347
512,0.25,64.0,0.09559295392084134
513,0.688,64.0,0.10463988984423951
514,1.126,64.0,0.118994796252673
515,1.564,64.0,0.14582133776074097
516,2.002,64.0,0.17803896855131446
517,2.44,64.0,0.20068882228808863
518,2.878,64.0,0.21449581839311022
519,3.316,64.0,0.2160355613181239
520,3.754,64.0,0.20355257726607756
521,4.192,64.0,0.18858825966070825
522,4.63,64.0,0.17015010726113036
523,5.068,64.0,0.15707351981832213
524,5.506,64.0,0.14919350453133384
525,5.944,64.0,0.14279796235231262
526,6.382,64.0,0.13474713999270732
527,6.82,64.0,0.12655598758896533
528,0.25,66.0,0.03679759707204565
529,0.688,66.0,0.04673104085399777
530,1.126,66.0,0.07270977827476324
531,1.564,66.0,0.11403671712030136
532,2.002,66.0,0.15527923614407033
533,2.44,66.0,0.1785318586614613
534,2.878,66.0,0.19348130622913023
535,3.316,66.0,0.19539839387280156
536,3.754,66.0,0.18728896983783985
537,4.192,66.0,0.17219534842351575
538,4.63,66.0,0.15665858708700148
539,5.068,66.0,0.14648502848159137
540,5.506,66.0,0.13923842944901904
541,5.944,66.0,0.13250008142156133
542,6.382,66.0,0.12873228460179448
543,6.82,66.0,0.12547444771144473
544,0.25,68.0,0.03933349024347331
545,0.688,68.0,0.054419002989350894
546,1.126,68.0,0.07891015998856933
547,1.564,68.0,0.10861620118208279
548,2.002,68.0,0.13897414887476528
549,2.44,68.0,0.16691620526879342
550,2.878,68.0,0.1873680241163489
551,3.316,68.0,0.19362288461828367
552,3.754,68.0,0.1875935395963325
553,4.192,68.0,0.17605282886651982
554,4.63,68.0,0.16363767656543687
555,5.068,68.0,0.1508607264811906
556,5.506,68.0,0.14425411907543906
557,5.944,68.0,0.13863874613392352
558,6.382,68.0,0.12839461108108113
559,6.82,68.0,0.12116494943641169
560,0.25,70.0,0.05259423816348859
561,0.688,70.0,0.05742355150238657
562,1.126,70.0,0.08377814400859539
563,1.564,70.0,0.12727363608388179
564,2.002,70.0,0.17546027022400126
565,2.44,70.0,0.21668875421632014
566,2.878,70.0,0.24311280695912102
567,3.316,70.0,0.24547848333320693
568,3.754,70.0,0.23041466904432903
569,4.192,70.0,0.2135363675162897
570,4.63,70.0,0.19419711309525275
571,5.068,70.0,0.1790692973041774
572,5.506,70.0,0.17179795087103042
573,5.944,70.0,0.1660511431025421
574,6.382,70.0,0.15800877015346837
575,6.82,70.0,0.1539931868400713
576,0.25,72.0,0.040737440978697546
577,0.688,72.0,0.06649035090960832
578,1.126,72.0,0.1024219834019151
579,1.564,72.0,0.1506219056554004
580,2.002,72.0,0.19473053059348094
581,2.44,72.0,0.2230222259473514
582,2.878,72.0,0.237908812655375
583,3.316,72.0,0.2384891939904013
584,3.754,72.0,0.2232130423246142
585,4.192,72.0,0.20123021072496358
586,4.63,72.0,0.181654211654587
587,5.068,72.0,0.1681926094555793
588,5.506,72.0,0.16165260341949084
589,5.944,72.0,0.1562763800923731
590,6.382,72.0,0.1493590088565902
591,6.82,72.0,0.14096192982889774
592,0.25,74.0,0.0455922670249572
593,0.688,74.0,0.06259571778120876
594,1.126,74.0,0.08894268098611849
595,1.564,74.0,0.12125406780427324
596,2.002,74.0,0.15902777834139964
597,2.44,74.0,0.1913160397137306
598,2.878,74.0,0.21769977278200137
599,3.316,74.0,0.22589002787136442
600,3.754,74.0,0.2234853159738706
601,4.192,74.0,0.20991588875523526
602,4.63,74.0,0.18790280151636685
603,5.068,74.0,0.16741497789043058
604,5.506,74.0,0.14911044140201832
605,5.944,74.0,0.13301946443250395
606,6.382,74.0,0.12147457400263464
607,6.82,74.0,0.1152489350430316
608,0.25,76.0,0.05390351818039881
609,0.688,76.0,0.06462154803434147
610,1.126,76.0,0.08133425546603132
611,1.564,76.0,0.10697156587663186
612,2.002,76.0,0.13637033916958574
613,2.44,76.0,0.16390921901203143
614,2.878,76.0,0.18287717800010767
615,3.316,76.0,0.19361449091414712
616,3.754,76.0,0.19338302444359443
617,4.192,76.0,0.1840640273544452
618,4.63,76.0,0.16853451542423098
619,5.068,76.0,0.14994638220184642
620,5.506,76.0,0.14062715921410593
621,5.944,76.0,0.13932312125001803
622,6.382,76.0,0.1414928871798326
623,6.82,76.0,0.14289052909191344
624,0.25,78.0,0.05466151991520859
625,0.688,78.0,0.07510145997773243
626,1.126,78.0,0.10656404304012157
627,1.564,78.0,0.150241006727047
628,2.002,78.0,0.1963925142039206
629,2.44,78.0,0.23018832647239468
630,2.878,78.0,0.2432232166617964
631,3.316,78.0,0.23732604350588077
632,3.754,78.0,0.2146051173808321
633,4.192,78.0,0.1884720693997956
634,4.63,78.0,0.16417063233457427
635,5.068,78.0,0.14572901277629305
636,5.506,78.0,0.1324817322353077
637,5.944,78.0,0.12337044576152074
638,6.382,78.0,0.11832248498105873
639,6.82,78.0,0.1138467775942793
640,0.25,80.0,0.02795661863121377
641,0.688,80.0,0.03541741368207015
642,1.126,80.0,0.05952984203983116
643,1.564,80.0,0.10010318787598627
644,2.002,80.0,0.14705178764625695
645,2.44,80.0,0.18712915304541727
646,2.878,80.0,0.21842840500279936
647,3.316,80.0,0.22817555535735407
648,3.754,80.0,0.2189085153941727
649,4.192,80.0,0.2045897163462349
650,4.63,80.0,0.1844613598020665
651,5.068,80.0,0.1659155133552485
652,5.506,80.0,0.1527806481317416
653,5.944,80.0,0.14524624159924812
654,6.382,80.0,0.1391086283562971
655,6.82,80.0,0.13587248422552003
656,0.25,82.0,0.059733152939484405
657,0.688,82.0,0.06792220853936708
658,1.126,82.0,0.0907251178875165
659,1.564,82.0,0.12413597639598897
660,2.002,82.0,0.15999537587158125
661,2.44,82.0,0.18818234703222703
662,2.878,82.0,0.21130508501404308
663,3.316,82.0,0.21767457630533765
664,3.754,82.0,0.21152750725503303
665,4.192,82.0,0.19938631077826355
666,4.63,82.0,0.18818685093423673
667,5.068,82.0,0.1806037165919458
668,5.506,82.0,0.1788054269389635
669,5.944,82.0,0.17485861131742617
670,6.382,82.0,0.1666413002549606
671,6.82,82.0,0.15907743865533422
672,0.25,84.0,0.025411443184284826
673,0.688,84.0,0.03645759372142458
674,1.126,84.0,0.06221721795742061
675,1.564,84.0,0.09914009104743181
676,2.002,84.0,0.134878220094836
677,2.44,84.0,0.16011952104087418
678,2.878,84.0,0.17306142214656653
679,3.316,84.0,0.17648857274379412
680,3.754,84.0,0.17047017392148073
681,4.192,84.0,0.1610710208843507
682,4.63,84.0,0.14962446611637772
683,5.068,84.0,0.14288076910917033
684,5.506,84.0,0.14266553687919267
685,5.944,84.0,0.13677388735533547
686,6.382,84.0,0.1280109590509174
687,6.82,84.0,0.1214873256099033
688,0.25,86.0,0.028037870845450747
689,0.688,86.0,0.057666723752136995
690,1.126,86.0,0.09586359838938266
691,1.564,86.0,0.14286591914657548
692,2.002,86.0,0.18762178979779867
693,2.44,86.0,0.22030429180110325
694,2.878,86.0,0.2376256367502391
695,3.316,86.0,0.2364143602249873
696,3.754,86.0,0.21953828782160048
697,4.192,86.0,0.1989645022233714
698,4.63,86.0,0.17864932000222986
699,5.068,86.0,0.1608334733686865
700,5.506,86.0,0.1506247739705841
701,5.944,86.0,0.14606457288922897
702,6.382,86.0,0.13829476631980706
703,6.82,86.0,0.1361875872922827
704,0.25,88.0,0.050300887651501605
705,0.688,88.0,0.07270769465248164
706,1.126,88.0,0.10473185937559215
707,1.564,88.0,0.14652848019588363
708,2.002,88.0,0.19120239791890034
709,2.44,88.0,0.22471895417207638
710,2.878,88.0,0.23956878149618918
711,3.316,88.0,0.2362038116658322
712,3.754,88.0,0.2207708514793366
713,4.192,88.0,0.19726249403227109
714,4.63,88.0,0.1746737551885189
715,5.068,88.0,0.1561750810020232
716,5.506,88.0,0.14507424738388355
717,5.944,88.0,0.14132032911509393
718,6.382,88.0,0.1415753960972715
719,6.82,88.0,0.13972285428496084
720,0.25,90.0,0.027215287386672022
721,0.688,90.0,0.0318685676113588
722,1.126,90.0,0.048156078870919175
723,1.564,90.0,0.0799804817806831
724,2.002,90.0,0.12095399558221871
725,2.44,90.0,0.15723893433351716
726,2.878,90.0,0.18903439833123065
727,3.316,90.0,0.20188512562237743
728,3.754,90.0,0.1970971836644846
729,4.192,90.0,0.18479793564831876
730,4.63,90.0,0.16588809255716713
731,5.068,90.0,0.1513106731812717
732,5.506,90.0,0.14265005392348232
733,5.944,90.0,0.13776308995183587
734,6.382,90.0,0.13471232186595
