,var,metric
0,-53.0,1.3814289701387983
1,-52.9743589744,1.3391992147875358
2,-52.9230769231,1.3873821780400557
3,-52.9102564103,1.3820550747557137
4,-52.8461538462,1.4055975684880897
5,-52.7820512821,1.3812448354152482
6,-52.7692307692,1.3732700602369108
7,-52.7179487179,1.3793543173718505
8,-52.6923076923,1.4398015628039171
9,-52.6538461538,1.3996365625227933
10,-52.6153846154,1.432064370888313
11,-52.5897435897,1.4328974233755356
12,-52.5384615385,1.4292158855369386
13,-52.5256410256,1.4593619001129912
14,-52.4615384615,1.4094546710083447
15,-52.3974358974,1.4499189263226777
16,-52.3846153846,1.4527266162596462
17,-52.3333333333,1.4636973596503875
18,-52.3076923077,1.4778628684604622
19,-52.2692307692,1.481446699875456
20,-52.2307692308,1.4881960307086652
21,-52.2051282051,1.4932136113959862
22,-52.1538461538,1.490165882220726
23,-52.141025641,1.5165701103618936
24,-52.0769230769,1.5125739592375598
25,-52.0128205128,1.4986585694167252
26,-52.0,1.510332728991928
27,-51.9487179487,1.540199724681792
28,-51.9230769231,1.5161661231145622
29,-51.8846153846,1.5116670032310575
30,-51.8461538462,1.5030911305650352
31,-51.8205128205,1.5102198492144692
32,-51.7692307692,1.4971855079623047
33,-51.7564102564,1.4924804167765124
34,-51.6923076923,1.4957852303507058
35,-51.6282051282,1.516644043376436
36,-51.6153846154,1.5026515358753578
37,-51.5641025641,1.499800867380868
38,-51.5384615385,1.4987578280751204
39,-51.5,1.512992591493578
40,-52.9743589744,1.3847841150596247
41,-52.9102564103,1.3371179055839821
42,-52.8461538462,1.4155172396515585
43,-52.7820512821,1.3679698510356444
44,-52.7179487179,1.4086787242508152
45,-52.6538461538,1.416621948561069
46,-52.5897435897,1.3903702602643317
47,-52.5256410256,1.407116767876044
48,-52.4615384615,1.4627253552818527
49,-52.3974358974,1.4651989062877004
50,-52.3333333333,1.4472788814663142
51,-52.2692307692,1.4643684792658567
52,-52.2051282051,1.4672639202146298
53,-52.141025641,1.5243579399650704
54,-52.0769230769,1.5121845037083028
55,-52.0128205128,1.4919889506782893
56,-51.9487179487,1.4797832996398854
57,-51.8846153846,1.4919313199937263
58,-51.8205128205,1.496782386662526
59,-51.7564102564,1.4837703024064282
60,-51.6923076923,1.4710724747050912
61,-51.6282051282,1.5157018675718896
62,-51.5641025641,1.5094491444971303
63,-51.5,1.4777436824004129
