,fx,PSD
0,1.0,0.005502594141343857
1,2.0,0.005250640742242186
2,3.0,0.005117220279252584
3,4.0,0.0050397585715938244
4,5.0,0.005006982123755772
5,6.0,0.005025300428113724
6,7.0,0.005114113969756171
7,8.0,0.005306966457024853
8,9.0,0.005655406792284802
9,10.0,0.006235370428606873
10,11.0,0.007155914447412407
11,12.0,0.008567280999589151
12,13.0,0.01065716943396345
13,14.0,0.01360933257144018
14,15.0,0.017486552087745393
15,16.0,0.022027914854721255
16,17.0,0.02646827897832236
17,18.0,0.02963752023898685
18,19.0,0.03050154536357034
19,20.0,0.028823879484208483
20,21.0,0.0253183468820743
21,22.0,0.02114116783419321
22,23.0,0.017251125667920728
23,24.0,0.014132132281576162
24,25.0,0.011875809332581668
25,26.0,0.010376220481337947
26,27.0,0.009473769237005002
27,28.0,0.009021188770394517
28,29.0,0.008900474926019643
29,30.0,0.009019713020067464
30,31.0,0.009305465680565653
31,32.0,0.009696557763536793
32,33.0,0.010140331943858674
33,34.0,0.010590826288048593
34,35.0,0.011008168018555347
35,36.0,0.011358756227957168
36,37.0,0.011615998507726462
37,38.0,0.011761346155024792
38,39.0,0.011785251384048966
39,40.0,0.011687611555517608
40,41.0,0.011477359549601315
41,42.0,0.011171088135975301
42,43.0,0.010790868050229656
43,44.0,0.01036162917959362
44,45.0,0.009908553922165345
45,46.0,0.009454873750673177
46,47.0,0.009020308034088242
47,48.0,0.008620204626161507
48,49.0,0.008265293010167589
49,50.0,0.007961874993046566
50,51.0,0.007712258850381335
51,52.0,0.007515275096147132
52,53.0,0.007366773272703538
53,54.0,0.007260068412074332
54,55.0,0.007186366789891733
55,56.0,0.007135240806714084
56,57.0,0.0070952323957326185
57,58.0,0.007054637118086672
58,59.0,0.00700245900935242
59,60.0,0.006929444335660203
60,61.0,0.006829029345427334
61,62.0,0.00669800659928824
62,63.0,0.006536749106889056
63,64.0,0.006348927508383074
64,65.0,0.006140780093749054
65,66.0,0.005920101233728903
66,67.0,0.0056951628549035665
67,68.0,0.005473765295826647
68,69.0,0.005262546200913498
69,70.0,0.005066591897177945
70,71.0,0.0048893249068735
71,72.0,0.004732599714233529
72,73.0,0.004596927242830589
73,74.0,0.004481757828737349
74,75.0,0.004385771509869686
75,76.0,0.004307144306613456
76,77.0,0.004243775005397277
77,78.0,0.004193467441147524
78,79.0,0.004154069169136848
79,80.0,0.004123570247904997
80,81.0,0.004100167046041215
81,82.0,0.004082296480513246
82,83.0,0.004068646331485083
83,84.0,0.004058147346515001
84,85.0,0.004049952680663223
85,86.0,0.004043409752634239
86,87.0,0.004038028839434007
87,88.0,0.0040334517719457065
88,89.0,0.004029423064628772
89,90.0,0.004025764846701701
90,91.0,0.004022356157542353
91,92.0,0.004019116574713037
92,93.0,0.004015993762469616
93,94.0,0.004012954333019213
94,95.0,0.004009977357016536
95,96.0,0.004007049895961871
96,97.0,0.004004164015561556
97,98.0,0.004001314844313702
98,99.0,0.003998499345024118
99,100.0,0.003995715557347189
