,var,metric
0,-53.0,0.8583290541738803
1,-52.9743589744,0.7570551723168917
2,-52.9230769231,0.838745984046661
3,-52.9102564103,0.8877111530674795
4,-52.8461538462,0.8316202807714599
5,-52.7820512821,0.8073949619200154
6,-52.7692307692,0.8168476887840433
7,-52.7179487179,0.6898492417124901
8,-52.6923076923,0.8179862608735395
9,-52.6538461538,0.607823099362621
10,-52.6153846154,0.6516785402767411
11,-52.5897435897,0.9449010743935475
12,-52.5384615385,0.7479842558046268
13,-52.5256410256,0.6141093043647243
14,-52.4615384615,0.5267405793928583
15,-52.3974358974,0.5476932949415789
16,-52.3846153846,0.48203764536193644
17,-52.3333333333,0.5514660067038979
18,-52.3076923077,0.5397813220584214
19,-52.2692307692,0.3975129894585603
20,-52.2307692308,0.38557392687533015
21,-52.2051282051,0.3756295283042158
22,-52.1538461538,0.26969637665136076
23,-52.141025641,0.3432346789975238
24,-52.0769230769,0.1025690131418647
25,-52.0128205128,0.165719143692456
26,-52.0,0.1255925509597326
27,-51.9487179487,0.0686212947023373
28,-51.9230769231,0.07246625014257708
29,-51.8846153846,0.20653441297112773
30,-51.8461538462,0.030575445895302752
31,-51.8205128205,-0.017140854291409928
32,-51.7692307692,-0.16696696994222582
33,-51.7564102564,-0.2499410948798907
34,-51.6923076923,-0.2643899290207462
35,-51.6282051282,-0.279968568491692
36,-51.6153846154,-0.346310155650329
37,-51.5641025641,-0.1365104389416479
38,-51.5384615385,-0.179220758085316
39,-51.5,-0.30338743380933597
40,-52.9743589744,0.9511846626397528
41,-52.9102564103,0.8136322799261868
42,-52.8461538462,0.6696785122586115
43,-52.7820512821,0.7122599364135747
44,-52.7179487179,0.7396215930111929
45,-52.6538461538,0.8222579238508412
46,-52.5897435897,0.7027672048137878
47,-52.5256410256,0.700241404145219
48,-52.4615384615,0.7018677838023262
49,-52.3974358974,0.6112830360200526
50,-52.3333333333,0.5184907850212178
51,-52.2692307692,0.5800167736932734
52,-52.2051282051,0.32327679520625374
53,-52.141025641,0.389234765072934
54,-52.0769230769,0.2111292552013486
55,-52.0128205128,0.2211886047874371
56,-51.9487179487,0.12571994899051536
57,-51.8846153846,-0.029575755264723613
58,-51.8205128205,-0.056845159776388515
59,-51.7564102564,-0.1634326843994681
60,-51.6923076923,-0.1542069665331368
61,-51.6282051282,-0.12652174970797941
62,-51.5641025641,-0.4460483341737582
63,-51.5,-0.3373960798673468
