,time,band
0,0.25,-0.023773940533731778
1,0.688,-0.030001922391458345
2,1.126,-0.031894231407177474
3,1.564,-0.02253660983873857
4,2.002,-0.005907878231596275
5,2.44,0.01751092359876926
6,2.878,0.04494977924042134
7,3.316,0.06871605315406779
8,3.754,0.08800666198383092
9,4.192,0.09762540106065323
10,4.63,0.10016481901459695
11,5.068,0.09553058204078428
12,5.506,0.0831178433175311
13,5.944,0.06599723993356196
14,6.382,0.044807603244871035
15,6.82,0.024646932624165417
