,time,band
0,0.25,-0.005212559407664464
1,0.688,-0.01054902460467475
2,1.126,-0.00910403261992017
3,1.564,0.008314574591666376
4,2.002,0.036212140013011845
5,2.44,0.0721152000516485
6,2.878,0.11295826093457317
7,3.316,0.14913766678587484
8,3.754,0.1740506724805294
9,4.192,0.18644072473651638
10,4.63,0.18579661972004538
11,5.068,0.17324929170131223
12,5.506,0.15103749088277046
13,5.944,0.12500864555395927
14,6.382,0.09451234988233764
15,6.82,0.06663170089723877
