,var,metric
0,-52.9743589744,1.3962105722716591
1,-52.9102564103,1.3628264164254638
2,-52.8461538462,1.3887294332299427
3,-52.7820512821,1.3963188245532543
4,-52.7179487179,1.4545926231536832
5,-52.6538461538,1.4794589202026467
6,-52.5897435897,1.4384222511487632
7,-52.5256410256,1.440112132063308
8,-52.4615384615,1.457404139898416
9,-52.3974358974,1.4731933507295403
10,-52.3333333333,1.5635922167857352
11,-52.2692307692,1.5416003925856607
12,-52.2051282051,1.5053067522372292
13,-52.141025641,1.50307224269901
14,-52.0769230769,1.5395214436913849
15,-52.0128205128,1.5515961810257326
16,-51.9487179487,1.6135630925529918
17,-51.8846153846,1.5285720664830311
18,-51.8205128205,1.5787793417400129
19,-51.7564102564,1.6218870408995356
20,-51.6923076923,1.5906413344145895
21,-51.6282051282,1.583240020893606
22,-51.5641025641,1.5782588251121719
23,-51.5,1.5807747198141264
24,-52.9743589744,1.4022735445659804
25,-52.9102564103,1.3533080022270525
26,-52.8461538462,1.4266069362693425
27,-52.7820512821,1.4262263678133809
28,-52.7179487179,1.3990294951007571
29,-52.6538461538,1.4329817846423523
30,-52.5897435897,1.4769957325814547
31,-52.5256410256,1.4654660324660715
32,-52.4615384615,1.4513340766281946
33,-52.3974358974,1.5126070742196818
34,-52.3333333333,1.466079760521549
35,-52.2692307692,1.5669782531267047
36,-52.2051282051,1.5079752883244644
37,-52.141025641,1.5117666905630698
38,-52.0769230769,1.5687662628475192
39,-52.0128205128,1.5493964806464735
40,-51.9487179487,1.6007519859168098
41,-51.8846153846,1.5936229868035283
42,-51.8205128205,1.5878815683440126
43,-51.7564102564,1.5866503737499413
44,-51.6923076923,1.5787792196703792
45,-51.6282051282,1.6159732172144745
46,-51.5641025641,1.6303217154135534
47,-51.5,1.5949005428809429
