,time,band
0,0.25,0.06353608378438146
1,0.688,0.07257111052649397
2,1.126,0.0919029337146068
3,1.564,0.11906150948106035
4,2.002,0.14865411376845555
5,2.44,0.1721652441896751
6,2.878,0.18530532643591274
7,3.316,0.18777561122174516
8,3.754,0.17991988372914264
9,4.192,0.1663379002279392
10,4.63,0.15095820383246544
11,5.068,0.13818594732694484
12,5.506,0.1284699725114839
13,5.944,0.12252941494921452
14,6.382,0.11811929796888858
15,6.82,0.11515451956568634
