,time,band
0,0.25,-0.01844273057844568
1,0.688,-0.025937714774554827
2,1.126,0.0009986416907007097
3,1.564,0.06308116647572717
4,2.002,0.13188349424073179
5,2.44,0.18532546613377918
6,2.878,0.21157958535381036
7,3.316,0.20663175620796617
8,3.754,0.17739401040228003
9,4.192,0.13791467667955654
10,4.63,0.10198171344071687
