,var,metric
0,-74.9367088608,-0.07092178485790812
1,-74.8101265823,0.006508713826385404
2,-74.6835443038,0.06378141767966515
3,-74.5569620253,0.038634637972370614
4,-74.4303797468,0.008724991755303835
5,-74.3037974684,-0.06396150340532349
6,-74.1772151899,0.170874983721034
7,-74.0506329114,0.18035357728249607
8,-73.9240506329,0.16359234339787038
9,-73.7974683544,0.007095410424046711
10,-73.6708860759,0.2731568494028122
11,-73.5443037975,0.17766770716397953
12,-73.417721519,0.15960162586358914
13,-73.2911392405,0.20898372393375775
14,-73.164556962,0.16220341014259923
15,-73.0379746835,0.19909676619187386
16,-72.9113924051,0.22599706197079175
17,-72.7848101266,0.18212677318173873
18,-72.6582278481,0.22343935249234934
19,-72.5316455696,0.18908502758630863
20,-72.4050632911,0.26261475594966743
21,-72.2784810127,0.016379969596057458
22,-72.1518987342,0.14307222906598582
23,-72.0253164557,0.25707659762943064
24,-71.8987341772,0.2292828017579232
25,-71.7721518987,0.2787663919057046
26,-71.6455696203,0.26225456189702134
27,-71.5189873418,0.2764372292632777
28,-71.3924050633,0.27421179930814726
29,-71.2658227848,0.2844084419352999
30,-71.1392405063,0.16211076907200378
31,-71.0126582278,0.13486770421925393
32,-70.8860759494,0.1781655454155342
33,-70.7594936709,0.09309742216473399
34,-70.6329113924,0.21488395251255515
35,-70.5063291139,0.12335418822872074
36,-70.3797468354,0.2217414537968048
37,-70.253164557,0.004639382929204849
38,-70.1265822785,0.1636227352146252
39,-70.0,0.22357958844654496
40,-69.8717948718,0.22508857641900282
41,-69.7435897436,0.12894534811351224
42,-69.6153846154,-0.01703526901009832
43,-69.4871794872,0.08877744025252071
44,-69.358974359,0.015555316060500757
45,-69.2307692308,0.08176020606177348
46,-69.1025641026,0.1441218572600408
47,-75.0,0.04821387957339017
48,-74.8717948718,-0.07141390975236393
49,-74.7435897436,0.018345195488701616
50,-74.6153846154,0.1466278465673289
51,-74.4871794872,0.002998101737523351
52,-74.358974359,0.13324811041014636
53,-74.2307692308,0.06562019073957857
54,-74.1025641026,0.26305342061156656
55,-73.9743589744,0.09242182785459067
56,-73.8461538462,0.3101168095418401
57,-73.7179487179,0.061533307156495416
58,-73.5897435897,0.21760075879251603
59,-73.4615384615,0.20250121598292697
60,-73.3333333333,0.206736077383192
61,-73.2051282051,0.33977127754657543
62,-73.0769230769,0.28861401070885845
63,-72.9487179487,0.26560667769158186
64,-72.8205128205,0.24018563446320626
65,-72.6923076923,0.26686256234591205
66,-72.5641025641,0.06329120377062093
67,-72.4358974359,0.16016101651494796
68,-72.3076923077,0.2012335447125378
69,-72.1794871795,0.18617112736269878
70,-72.0512820513,0.15172601298150978
71,-71.9230769231,0.11636592782683829
72,-71.7948717949,0.22701054893163497
73,-71.6666666667,0.1368737531757758
74,-71.5384615385,0.2703608130289906
75,-71.4102564103,0.20463823550541296
76,-71.2820512821,0.2353049666306527
77,-71.1538461538,0.3128231377412453
78,-71.0256410256,0.2658241508802256
79,-70.8974358974,0.20556585102913907
80,-70.7692307692,0.09527336779752894
81,-70.641025641,0.1740009585042039
82,-70.5128205128,0.06762789991314376
83,-70.3846153846,0.19795240171608305
84,-70.2564102564,0.1947021130712065
85,-70.1282051282,0.039780667742457594
86,-70.0,0.13659689333348926
87,-69.8717948718,0.13165136872938835
88,-69.7435897436,0.08939857250515577
89,-69.6153846154,0.09790140328445171
90,-69.4871794872,0.11153119679530016
91,-69.358974359,0.10612272269951276
92,-69.2307692308,0.16141973339239354
93,-69.1025641026,0.08060549257290588
