,time,LFP
151,1151.0,-0.5265127049179489
152,1152.0,-0.5291067605423679
153,1153.0,-0.4328020978282054
154,1154.0,-0.27592759004908196
155,1155.0,-0.37575559123347246
156,1156.0,-0.3672985315265173
157,1157.0,0.1711490238437163
158,1158.0,0.4654057168203687
159,1159.0,0.2521587036623987
160,1160.0,0.26862300313678683
161,1161.0,0.21051910182000322
162,1162.0,0.32786414244994055
163,1163.0,0.7325256949648488
164,1164.0,0.7698670603594289
165,1165.0,0.8193805795018381
166,1166.0,1.29782517947684
167,1167.0,2.3684895019971526
168,1168.0,4.15239940192855
169,1169.0,5.7345891112187335
170,1170.0,5.285493662121639
171,1171.0,4.329151275169053
172,1172.0,3.527154922540764
173,1173.0,2.5954101226192776
174,1174.0,1.8655236422628327
175,1175.0,1.4004054938489756
176,1176.0,1.1177972447072126
177,1177.0,0.7743823306179053
178,1178.0,0.4667407223575208
179,1179.0,0.2139709532641127
180,1180.0,-0.0007316307743881441
181,1181.0,-0.19436164732688488
182,1182.0,-0.26040285787359513
183,1183.0,-0.2945986664999758
184,1184.0,-0.2801948472324983
185,1185.0,-0.2887787288646007
186,1186.0,-0.3349477827381012
187,1187.0,-0.3588299357383345
188,1188.0,-0.37253506780932616
189,1189.0,-0.36506649742764735
190,1190.0,-0.35830756694581944
191,1191.0,-0.31181645533415075
192,1192.0,-0.03820947572257848
193,1193.0,0.036397876051145625
194,1194.0,-0.04699168586584696
195,1195.0,0.18029894035539426
196,1196.0,0.27960559419934855
197,1197.0,0.2195615144772244
198,1198.0,0.4806173837916155
199,1199.0,0.8625370173030037
200,1200.0,1.214622564478329
201,1201.0,2.005506504848251
202,1202.0,2.0684264671962493
203,1203.0,1.4749951338644507
204,1204.0,0.9172663642822126
205,1205.0,0.46951050483747
206,1206.0,0.1639731472053033
207,1207.0,-0.08267221947179648
208,1208.0,-0.17412529471262672
209,1209.0,-0.2236224127247211
210,1210.0,-0.3779180963081546
211,1211.0,-0.4877041544677601
212,1212.0,-0.5782016451422286
213,1213.0,-0.6420584219024404
214,1214.0,-0.6800247794959143
215,1215.0,-0.7304627576917222
216,1216.0,-0.7187658649255424
217,1217.0,-0.7451046216843635
218,1218.0,-0.7897458368278446
219,1219.0,-0.8200091708354464
220,1220.0,-0.8403155118696033
221,1221.0,-0.8273446754738811
222,1222.0,-0.8310236708845157
223,1223.0,-0.7479037342598315
224,1224.0,-0.6359346000656037
225,1225.0,-0.7095171192018028
226,1226.0,-0.7663250937576802
227,1227.0,-0.8030301319868413
228,1228.0,-0.8373218174971978
229,1229.0,-0.8648231407886507
230,1230.0,-0.8731859169194419
231,1231.0,-0.8930859848274306
232,1232.0,-0.9071870754408946
233,1233.0,-0.913752823229514
234,1234.0,-0.9121265237216994
235,1235.0,-0.91279222797911
236,1236.0,-0.91798926348826
237,1237.0,-0.9160082316092965
238,1238.0,-0.8803201109295438
239,1239.0,-0.8356395356421421
240,1240.0,-0.5898476234305354
241,1241.0,-0.3344348348742233
242,1242.0,0.0002984501591034252
243,1243.0,0.09796882065416587
244,1244.0,0.14924775212976293
245,1245.0,0.29378677598249686
246,1246.0,0.35146996491757
247,1247.0,0.46450702459328214
248,1248.0,0.7672350802945801
249,1249.0,0.574801217760683
250,1250.0,0.3417882939454757
251,1251.0,0.1418173450309595
252,1252.0,0.1188437885391151
253,1253.0,0.11097060275869561
254,1254.0,0.25406299563041634
255,1255.0,0.5313784864765654
256,1256.0,0.5178616629211343
257,1257.0,0.6895714078414049
258,1258.0,1.001126699859049
259,1259.0,0.8571713455664369
260,1260.0,0.9620580581785276
261,1261.0,1.4562448338698024
262,1262.0,4.270363699250768
263,1263.0,7.11596917668259
264,1264.0,7.207291928767039
265,1265.0,6.291333810214352
266,1266.0,4.69114181127422
267,1267.0,3.5098683482387916
268,1268.0,2.5985217442729285
269,1269.0,1.946449098289619
270,1270.0,1.4080443250771666
271,1271.0,0.9517754949418016
272,1272.0,0.5699774890141173
273,1273.0,0.2736771920963711
274,1274.0,0.054387582989788345
275,1275.0,-0.12145582736852219
276,1276.0,-0.2580090186052162
277,1277.0,-0.37017526565552994
278,1278.0,-0.4623445655006252
279,1279.0,-0.5362089807671832
280,1280.0,-0.5986879782285665
281,1281.0,-0.6380356681346709
282,1282.0,-0.7029996030835707
283,1283.0,-0.6368752319342545
284,1284.0,-0.5773300202183714
285,1285.0,-0.6417633986415173
286,1286.0,-0.6734247931115339
287,1287.0,-0.7154570026187046
288,1288.0,-0.755171926661675
289,1289.0,-0.7878477749751861
290,1290.0,-0.8099522076843294
291,1291.0,-0.8201103962593816
292,1292.0,-0.8338600653549881
293,1293.0,-0.843714053721603
294,1294.0,-0.8453341191612802
295,1295.0,-0.8580299429976963
296,1296.0,-0.8788249105646326
297,1297.0,-0.8843408393619369
298,1298.0,-0.8972249592685071
299,1299.0,-0.9046769429756806
300,1300.0,-0.9043744345755393
301,1301.0,-0.9100425157110307
302,1302.0,-0.8910806461413073
303,1303.0,-0.7226684328837985
304,1304.0,-0.724109642806629
305,1305.0,-0.7085052572747348
306,1306.0,-0.7518049323386327
307,1307.0,-0.7958648052393241
308,1308.0,-0.8287242995952848
309,1309.0,-0.8580984390765548
310,1310.0,-0.8798075238107693
311,1311.0,-0.9045954875712559
312,1312.0,-0.9122125188101019
313,1313.0,-0.8680277520526704
314,1314.0,-0.889752287503054
315,1315.0,-0.9033232850932347
316,1316.0,-0.9137698570329247
317,1317.0,-0.7594667267874815
318,1318.0,-0.760009250256322
319,1319.0,-0.8056567774272193
320,1320.0,-0.8337691563092927
321,1321.0,-0.838810079057971
322,1322.0,-0.8057947351773065
323,1323.0,-0.8510903964434338
324,1324.0,-0.8781499310777868
325,1325.0,-0.9009971226680902
326,1326.0,-0.8739092509878418
327,1327.0,-0.8409645788554483
328,1328.0,-0.8751002823798
329,1329.0,-0.8505299021347602
330,1330.0,-0.8040816266677432
331,1331.0,-0.735671331859044
332,1332.0,-0.8074984023262473
333,1333.0,-0.8158501684980607
334,1334.0,-0.7496356878765871
335,1335.0,-0.5680830352025298
336,1336.0,-0.5912972304325512
337,1337.0,-0.7070496303443959
338,1338.0,-0.6179465425996836
339,1339.0,-0.6075585633341039
340,1340.0,-0.5305346180540023
341,1341.0,-0.5614407338432671
342,1342.0,-0.5773212937221043
343,1343.0,-0.5547941993146717
344,1344.0,-0.5100925405548157
345,1345.0,-0.37854123946047724
346,1346.0,-0.5171877153353838
347,1347.0,-0.4303895652387398
348,1348.0,-0.45030917244772045
349,1349.0,-0.17452293262430707
350,1350.0,0.08621095098039346
351,1351.0,0.10379653089221973
352,1352.0,0.8564224050426543
353,1353.0,1.419404762515358
354,1354.0,1.88964011695102
355,1355.0,2.625637695139322
356,1356.0,3.705528017896761
357,1357.0,4.012573088324174
358,1358.0,3.0845680005791545
359,1359.0,2.21928217212646
360,1360.0,1.7482543241230655
361,1361.0,1.3270087467681397
362,1362.0,0.7883969765736304
363,1363.0,0.5484492065856134
364,1364.0,0.2924506267389352
365,1365.0,0.003188952318572273
366,1366.0,-0.14089757233345956
367,1367.0,-0.25639615112203906
368,1368.0,-0.38434138826687975
369,1369.0,-0.4710412703691196
370,1370.0,-0.5415017673528769
371,1371.0,-0.5691092778133003
372,1372.0,-0.5967159317525219
373,1373.0,-0.5989233083647332
374,1374.0,-0.5818679418401304
375,1375.0,-0.6571274445818635
376,1376.0,-0.7296494893248592
377,1377.0,-0.78246590123484
378,1378.0,-0.8233990558430028
379,1379.0,-0.8681590495710693
380,1380.0,-0.8297819482219239
381,1381.0,-0.6887078827491168
382,1382.0,-0.7354742059055476
383,1383.0,-0.7386868637708788
384,1384.0,-0.7271451767455228
385,1385.0,-0.7448588066903301
386,1386.0,-0.7529664035344356
387,1387.0,-0.6520456048823641
388,1388.0,-0.6509155858808827
389,1389.0,-0.541937566811513
390,1390.0,-0.23478398450820268
391,1391.0,-0.3671647681415156
392,1392.0,-0.4757546833728549
393,1393.0,-0.5952353390606653
394,1394.0,-0.6937252149399893
395,1395.0,-0.6439737754394023
396,1396.0,-0.341005530877644
397,1397.0,-0.36737208778143055
398,1398.0,-0.35028386255647304
399,1399.0,-0.43170983595117074
400,1400.0,-0.4177100018630063
401,1401.0,-0.337832993379296
402,1402.0,-0.18445851697369545
403,1403.0,-0.011666485717496823
404,1404.0,0.040642982507898384
405,1405.0,0.10810897025332702
406,1406.0,0.37033108214547983
407,1407.0,0.6686750630222242
408,1408.0,1.0876895474872608
409,1409.0,1.526782667984
410,1410.0,2.005619671774613
411,1411.0,2.3961349243626007
412,1412.0,2.429095986276114
413,1413.0,2.6694133253978474
414,1414.0,2.67891257836609
415,1415.0,1.9241328920891074
416,1416.0,1.33604629927273
417,1417.0,0.9839442911838685
418,1418.0,0.6779225692601943
419,1419.0,0.4171111758506953
420,1420.0,0.3190119498099168
421,1421.0,0.28119792216193307
422,1422.0,0.1281257286070217
423,1423.0,-0.026786510857412887
424,1424.0,0.004265063179461092
425,1425.0,-0.012002769777669581
426,1426.0,0.24693518962866387
427,1427.0,0.3102845975642025
428,1428.0,0.5108386129495739
429,1429.0,0.6728428366509667
430,1430.0,1.2816853054581763
431,1431.0,2.0036846989229007
432,1432.0,1.748388841046057
433,1433.0,1.2167651320710988
434,1434.0,0.8816969747864646
435,1435.0,0.735505276040519
436,1436.0,0.3712551515614795
437,1437.0,0.3413199841936858
438,1438.0,0.19643281313598035
439,1439.0,0.20097872637507563
440,1440.0,0.27624116786792297
441,1441.0,0.21939725678797461
442,1442.0,0.21625477253936667
443,1443.0,0.05520370826687771
444,1444.0,0.04930279455278955
445,1445.0,0.07513360659339763
446,1446.0,0.2766534902698386
447,1447.0,0.20831610890138866
448,1448.0,-0.021278879365856186
449,1449.0,-0.12047544338915711
450,1450.0,-0.22723198424323368
451,1451.0,-0.3101646007151471
452,1452.0,-0.46915040574464684
453,1453.0,-0.5602505471747579
454,1454.0,-0.2438389689480975
455,1455.0,-0.19411934916894122
456,1456.0,-0.3837485330137926
457,1457.0,-0.465505617535598
458,1458.0,-0.5046055691609352
459,1459.0,-0.4600484891961214
460,1460.0,-0.486133286621818
461,1461.0,-0.46137645914161085
462,1462.0,-0.520215399221557
463,1463.0,-0.6001136674848744
464,1464.0,-0.6731183059229998
465,1465.0,-0.6718822886050734
466,1466.0,-0.75766816355307
467,1467.0,-0.750180831749934
468,1468.0,-0.7718820811261694
469,1469.0,-0.7576073097775204
470,1470.0,-0.665269756581431
471,1471.0,-0.7367877031402985
472,1472.0,-0.7896681053340716
473,1473.0,-0.8267793278319294
474,1474.0,-0.8190152941108083
475,1475.0,-0.815368660228058
476,1476.0,-0.6474529088304397
477,1477.0,-0.4020148062932531
478,1478.0,-0.10985813460980427
479,1479.0,-0.11522051561492107
480,1480.0,-0.08572562471211068
481,1481.0,-0.08979940128877846
482,1482.0,-0.09539400546793654
483,1483.0,-0.12305709999086868
484,1484.0,-0.265459285898246
485,1485.0,-0.29264092434978195
486,1486.0,-0.23816103037627767
487,1487.0,-0.3660109268213259
488,1488.0,-0.4854240828606935
489,1489.0,-0.40335333273316987
490,1490.0,-0.28838015455757554
491,1491.0,-0.3514388637514852
492,1492.0,-0.27314094557928625
493,1493.0,-0.2874425723898103
494,1494.0,-0.25896410268271886
495,1495.0,-0.13402672093582302
496,1496.0,-0.04151125548146953
497,1497.0,0.10532356332077265
498,1498.0,0.2858669955107735
499,1499.0,1.2742170976973468
500,1500.0,1.4218985432202509
501,1501.0,1.6614085890534651
502,1502.0,1.8263033509283277
503,1503.0,1.2844556433934307
504,1504.0,1.1532559865456125
505,1505.0,1.1709438640784626
506,1506.0,1.0788999695614179
507,1507.0,0.8297725195597014
508,1508.0,0.7211291326187348
509,1509.0,0.5555951753787374
510,1510.0,0.6082129044446324
511,1511.0,0.5140337264751771
512,1512.0,0.2408320785741262
513,1513.0,-0.0074520385061195805
514,1514.0,-0.1255943462562192
515,1515.0,-0.18075711297278338
516,1516.0,-0.29912684004522777
517,1517.0,-0.38417180391234934
518,1518.0,-0.4630651115892431
519,1519.0,-0.5446784854490055
520,1520.0,-0.6121935206173676
521,1521.0,-0.6610228308365685
522,1522.0,-0.6261377777236135
523,1523.0,-0.5841652015943558
524,1524.0,-0.4994287805316085
525,1525.0,-0.5054329501470736
526,1526.0,-0.37468096786123917
527,1527.0,-0.3448807171984453
528,1528.0,0.09056546187573057
529,1529.0,0.6682837831293751
530,1530.0,0.5437106872966013
531,1531.0,1.1159213272548998
532,1532.0,1.242550521716411
533,1533.0,0.9164965709858279
534,1534.0,0.6025704537678171
535,1535.0,0.6145028306899718
536,1536.0,0.5914754277513221
537,1537.0,0.3714485151682464
538,1538.0,0.42507443637307946
539,1539.0,0.5400468516983872
540,1540.0,0.3301903721936567
541,1541.0,0.4052934412682348
542,1542.0,0.5711881271122368
543,1543.0,0.3968488555533864
544,1544.0,0.2679695191655735
545,1545.0,0.13904797579481554
546,1546.0,0.253299966981923
547,1547.0,0.7084770330138624
548,1548.0,0.9017157016244601
549,1549.0,1.017902613756975
550,1550.0,1.1422451024590154
551,1551.0,1.1569724916708186
552,1552.0,1.165193823316095
553,1553.0,1.1026221219458214
554,1554.0,1.170144600353893
555,1555.0,1.43333954941276
556,1556.0,1.698257738375146
557,1557.0,1.4501286090025667
558,1558.0,1.3124651861442924
559,1559.0,1.0772068549570597
560,1560.0,0.6936208581441381
561,1561.0,0.3444639716350185
562,1562.0,0.00945409628183247
563,1563.0,-0.10660873617544117
564,1564.0,-0.04431846657749775
565,1565.0,-0.24435403346817078
566,1566.0,-0.32121951750133454
567,1567.0,-0.4096602771750459
568,1568.0,-0.535506433394566
569,1569.0,-0.5869698291588344
570,1570.0,-0.598407539310463
571,1571.0,-0.4933065565284393
572,1572.0,-0.4171253262205579
573,1573.0,-0.4033121702035595
574,1574.0,-0.44250044541610556
575,1575.0,-0.5486860773580972
576,1576.0,-0.6057103514336317
577,1577.0,-0.5423897099873742
578,1578.0,-0.5271200009992789
579,1579.0,-0.32144300672060827
580,1580.0,-0.14522727501461313
581,1581.0,-0.20491235593376195
582,1582.0,-0.1800764597584569
583,1583.0,-0.18478093579511942
584,1584.0,-0.14374415688814188
585,1585.0,0.049343842690962446
586,1586.0,0.610731114467708
587,1587.0,1.3229348505342229
588,1588.0,1.3897895460737346
589,1589.0,1.5809848744767392
590,1590.0,1.7996163379364836
591,1591.0,1.6664675394126574
592,1592.0,1.6750509523803994
593,1593.0,1.5680768025011689
594,1594.0,1.1842179649948243
595,1595.0,1.0694811734050778
596,1596.0,0.8864334617612716
597,1597.0,1.073585959924675
598,1598.0,1.613346882001511
599,1599.0,2.301954046458064
600,1600.0,4.191031029536753
601,1601.0,5.2354969949310615
602,1602.0,4.645706050559489
603,1603.0,3.9633486083114793
604,1604.0,3.200326134835113
605,1605.0,2.4679503240735094
606,1606.0,1.8067645481536534
607,1607.0,1.3006398297212014
608,1608.0,0.9668565775060516
609,1609.0,0.6134049294032836
610,1610.0,0.35750339461639813
611,1611.0,0.1910478832176161
612,1612.0,0.08392356988238434
613,1613.0,-0.02738987385943961
614,1614.0,-0.09806445913440653
615,1615.0,-0.1452647463730192
616,1616.0,-0.16210403030475745
617,1617.0,-0.18459221495162464
618,1618.0,-0.16167140821790094
619,1619.0,-0.04189731684596019
620,1620.0,0.09927172320627932
621,1621.0,0.5260885827557495
622,1622.0,1.2127425425936802
623,1623.0,1.6043691866836998
624,1624.0,2.047478899044002
625,1625.0,3.4980252051542924
626,1626.0,4.062240306246213
627,1627.0,3.663836599340132
628,1628.0,2.9129934571745277
629,1629.0,2.3517380908692664
630,1630.0,1.8359039160865782
631,1631.0,1.4325310967967513
632,1632.0,1.1461598021253638
633,1633.0,0.7895675920809001
634,1634.0,0.577385695868297
635,1635.0,0.39759391705768016
636,1636.0,0.1994972162482419
637,1637.0,0.05256163323067511
638,1638.0,0.05424921340878109
639,1639.0,0.37528065325575904
640,1640.0,0.3284957332580589
641,1641.0,0.2865599331906795
642,1642.0,0.25180932892004915
643,1643.0,0.10018503861844279
644,1644.0,-0.025606366810523275
645,1645.0,-0.035207325187861696
646,1646.0,0.2027169745963931
647,1647.0,0.23698943006519413
648,1648.0,0.4862114759530967
649,1649.0,0.8713264336303651
650,1650.0,1.5256635913612715
651,1651.0,1.9999000020373485
652,1652.0,1.6114761889628686
653,1653.0,1.1892437584263165
654,1654.0,0.8380623170779355
655,1655.0,0.7102530952386307
656,1656.0,0.5657936905371529
657,1657.0,0.2494233378952617
658,1658.0,0.08419947328080836
659,1659.0,0.22597676078191617
660,1660.0,0.440973458305359
661,1661.0,0.2526145857256512
662,1662.0,0.07642695897527568
663,1663.0,-0.026351223632435323
664,1664.0,-0.1971957446180347
665,1665.0,-0.3305794169927681
666,1666.0,-0.34529438386792594
667,1667.0,-0.11743649867939442
668,1668.0,0.043559492511725195
669,1669.0,-0.02393989766044939
670,1670.0,-0.05499502453256407
671,1671.0,0.24437850533711689
672,1672.0,0.368206657704538
673,1673.0,0.3595553396602221
674,1674.0,0.4105844436768303
675,1675.0,1.1036644162281841
676,1676.0,1.1182215084758755
677,1677.0,0.8875363616685831
678,1678.0,0.642165927223638
679,1679.0,0.7183639897861921
680,1680.0,1.364905433705538
681,1681.0,2.3030235608826826
682,1682.0,2.626609084577155
683,1683.0,2.4874009483604893
684,1684.0,2.1751103194431205
685,1685.0,1.8237983747590245
686,1686.0,1.5035795776790244
687,1687.0,1.1173257252633157
688,1688.0,0.718332437315295
689,1689.0,0.4417346073731867
690,1690.0,0.18749989317322846
691,1691.0,0.08428553093287065
692,1692.0,-0.11608208368090701
693,1693.0,-0.2772113940856073
694,1694.0,-0.3718282408017105
695,1695.0,-0.4293545150005734
696,1696.0,-0.43366733242491134
697,1697.0,-0.46254542026038464
698,1698.0,-0.3130941167768747
699,1699.0,-0.22411848334778928
700,1700.0,-0.2592787734555805
701,1701.0,-0.407267587693776
702,1702.0,-0.3026693961406388
703,1703.0,-0.272398298298652
704,1704.0,-0.27772342130998123
705,1705.0,-0.048854257265216264
706,1706.0,0.005431981946519502
707,1707.0,-0.030799602708525053
708,1708.0,-0.10256213312358843
709,1709.0,-0.14162448058583382
710,1710.0,-0.26968137985079316
711,1711.0,-0.20173045295190326
712,1712.0,-0.06827282248926773
713,1713.0,-0.08492812018400235
714,1714.0,-0.07303344177373709
715,1715.0,-0.23196039262231744
716,1716.0,-0.3513888008618447
717,1717.0,-0.3332384298240575
718,1718.0,-0.008344977892652743
719,1719.0,0.02034487178739733
720,1720.0,-0.027635231741738864
721,1721.0,0.3625262063251731
722,1722.0,0.7092056052380115
723,1723.0,0.3392683032009784
724,1724.0,0.16774766661273277
725,1725.0,0.05587472144224154
726,1726.0,-0.03492205487408584
727,1727.0,-0.0015065020186620414
728,1728.0,0.21449120654681186
729,1729.0,0.3305727242954982
730,1730.0,0.7626614514551721
731,1731.0,0.9929991128476067
732,1732.0,0.8449596247923818
733,1733.0,0.8816960849019566
734,1734.0,0.936830919800017
735,1735.0,1.40337876940829
736,1736.0,1.951378460198707
737,1737.0,2.2795426396951624
738,1738.0,2.1328897160731963
739,1739.0,1.801921795598401
740,1740.0,1.7121987451351461
741,1741.0,1.2822934525786314
742,1742.0,0.7920367199806223
743,1743.0,0.4035487841775866
744,1744.0,0.08175117495030235
745,1745.0,-0.08693575624146838
746,1746.0,-0.23325990162894353
747,1747.0,-0.23812888489054987
748,1748.0,-0.2979579796308904
749,1749.0,-0.4164216456985346
750,1750.0,-0.5129888704392723
751,1751.0,-0.598604557226343
752,1752.0,-0.4397273185205371
753,1753.0,-0.4795473999428258
754,1754.0,-0.5727670310865065
755,1755.0,-0.6397141619292304
756,1756.0,-0.6985952066742604
757,1757.0,-0.7347824374426921
758,1758.0,-0.7779966552228761
759,1759.0,-0.7968827380251946
760,1760.0,-0.8429676166946835
761,1761.0,-0.7208346423388405
762,1762.0,-0.6919829889345843
763,1763.0,-0.7440412152475874
764,1764.0,-0.7579254092915197
765,1765.0,-0.7323998748000985
766,1766.0,-0.7586256650808773
767,1767.0,-0.796466672723393
768,1768.0,-0.8445422081724283
769,1769.0,-0.8067489648790687
770,1770.0,-0.6385664939686918
771,1771.0,-0.673023061507175
772,1772.0,-0.7541966938776936
773,1773.0,-0.7215603745082162
774,1774.0,-0.6177961602849404
775,1775.0,-0.6808507991649604
776,1776.0,-0.7349323487162105
777,1777.0,-0.7425340249338332
778,1778.0,-0.7466811900735101
779,1779.0,-0.6690582592995196
780,1780.0,-0.5818843832914228
781,1781.0,-0.6732158337787616
782,1782.0,-0.7097455006595302
783,1783.0,-0.7129248459952954
784,1784.0,-0.7367691851488928
785,1785.0,-0.6498859942222117
786,1786.0,-0.534358462223423
787,1787.0,-0.644123504290039
788,1788.0,-0.6972937870692225
789,1789.0,-0.7566882420444939
790,1790.0,-0.8002067663520617
791,1791.0,-0.8339087308582197
792,1792.0,-0.8490909251282742
793,1793.0,-0.8324274442917061
794,1794.0,-0.7974824017120337
795,1795.0,-0.8452489814204952
796,1796.0,-0.8831370275884929
797,1797.0,-0.8670334226612822
798,1798.0,-0.6469941336665396
799,1799.0,-0.642622686809259
800,1800.0,-0.6463336411910157
801,1801.0,-0.4321385878055212
802,1802.0,-0.37041837354497986
803,1803.0,-0.4729799875796577
804,1804.0,-0.5725253977481177
805,1805.0,-0.6677409812301165
806,1806.0,-0.7180871198856924
807,1807.0,-0.7706704769326399
808,1808.0,-0.6516716946710006
809,1809.0,-0.5623314184812463
810,1810.0,-0.6053619878381522
811,1811.0,-0.6518662733842717
812,1812.0,-0.7233737026763392
813,1813.0,-0.7288892515680817
814,1814.0,-0.6570216115438612
815,1815.0,-0.5022170315742532
816,1816.0,-0.005412505985407787
817,1817.0,-0.0420351037282494
818,1818.0,-0.28689495742548266
819,1819.0,-0.1584335130369421
820,1820.0,-0.07604287323060947
821,1821.0,-0.11048808615432323
822,1822.0,0.05185431149790759
823,1823.0,0.3195951687314163
824,1824.0,0.6565085197426956
825,1825.0,0.46975494213189245
826,1826.0,0.475766282974009
827,1827.0,1.1372179311285362
828,1828.0,1.183027785015501
829,1829.0,0.8687394043181095
830,1830.0,0.8959763602853104
831,1831.0,0.720609530732043
832,1832.0,0.5559850433017585
833,1833.0,0.6181003379412464
834,1834.0,1.002608417655425
835,1835.0,1.107535230137133
836,1836.0,1.3219617981610474
837,1837.0,1.343603091879925
838,1838.0,0.8837080855906262
839,1839.0,0.5333963318646551
840,1840.0,0.27981780958089186
841,1841.0,0.09450846444818825
842,1842.0,-0.03634200317309493
843,1843.0,-0.11302350608564184
844,1844.0,-0.13064934509984566
845,1845.0,-0.06845094732387896
846,1846.0,-0.10396134155075114
