,var,metric
0,14.670123883612042,-0.9966824527521834
1,13.409410112357872,-1.043325248209016
2,12.34823377252614,-1.0271466758128733
3,11.442696629215314,-0.9285625585619017
4,6.299822590182134,-0.35670952496863845
5,6.953577764633933,-0.5222241185771257
6,7.60733293908573,-0.6354085065321268
7,8.261088113537529,-0.6949547746728743
8,8.914843288000617,-0.736363306847256
9,9.568598462452416,-0.7446853940657954
10,10.222353636904213,-0.8529031765806276
11,10.87610881135601,-0.8657903793435493
12,11.292134831460674,-0.7854878075972289
13,12.183619160248313,-0.9107295432431393
14,12.837374334677527,-0.8885198916892
15,13.491129509219661,-0.9036789570440567
16,14.144884683648876,-0.9031027770376374
17,9.979095897555974,-0.6839794126577889
18,9.3792595321504,-0.722984503891301
19,8.847445847355552,-0.6569597224865782
20,8.372704850621139,-0.5023490826577349
21,7.946317103614588,-0.549928837349198
22,7.561253279223951,-0.5080099459028011
23,7.211783589859823,-0.4006638951976558
24,6.893190740476761,-0.4341181395150556
25,6.6015557476211315,-0.40511757760738987
26,6.333595920236343,-0.30946510048569126
27,6.0865407602354775,-0.3258995066375437
28,5.858035816995492,-0.24033144537918955
29,14.670123883612042,-1.0570925204856776
30,13.409410112357872,-1.0473429531522145
31,12.34823377252614,-1.0086116156629088
32,11.442696629215314,-0.9265825448238179
33,6.299822590182134,-0.39787697328225546
34,6.953577764633933,-0.5078392734907566
35,7.60733293908573,-0.5394870697298769
36,8.261088113537529,-0.6848380531244258
37,8.914843288000617,-0.7236436146282489
38,9.568598462452416,-0.7529717941090432
39,10.222353636904213,-0.7431833359984685
40,10.87610881135601,-0.8873850377979051
41,11.292134831460674,-0.8372836844740419
42,12.183619160248313,-0.8576246074082253
43,12.837374334677527,-0.8152056971361856
44,13.491129509219661,-0.7761007942834574
45,14.144884683648876,-0.9002969523558056
46,9.979095897555974,-0.7418451430029213
47,9.3792595321504,-0.7074562768546477
48,8.847445847355552,-0.5374869147991624
49,8.372704850621139,-0.5139503398015813
50,7.946317103614588,-0.5427663615737196
51,7.561253279223951,-0.5324637928229823
52,7.211783589859823,-0.453467748099019
53,6.893190740476761,-0.35701266565987666
54,6.6015557476211315,-0.4127465316392568
55,6.333595920236343,-0.3881763536453593
56,6.0865407602354775,-0.29330494793833956
57,5.858035816995492,-0.24488280153903513
