,var,metric
0,-74.9367088608,1.54013306767576
1,-74.8101265823,1.5599695036467933
2,-74.6835443038,1.5392308006252664
3,-74.5569620253,1.471124064891099
4,-74.4303797468,1.511390834568148
5,-74.3037974684,1.5817946075126756
6,-74.1772151899,1.5636665572703965
7,-74.0506329114,1.575641271515188
8,-73.9240506329,1.5533959834722653
9,-73.7974683544,1.5717173413627608
10,-73.6708860759,1.5022365717296753
11,-73.5443037975,1.5268312363924028
12,-73.417721519,1.55024589837269
13,-73.2911392405,1.5595088483563533
14,-73.164556962,1.5532900709256936
15,-73.0379746835,1.5400885373514193
16,-72.9113924051,1.5538857207079175
17,-72.7848101266,1.5484160305514518
18,-72.6582278481,1.557111152085725
19,-72.5316455696,1.5337950086267331
20,-72.4050632911,1.5583354501896967
21,-72.2784810127,1.550503825329637
22,-72.1518987342,1.5579340220257416
23,-72.0253164557,1.5316523837104834
24,-71.8987341772,1.5560868822532836
25,-71.7721518987,1.528564173330443
26,-71.6455696203,1.5427194951104652
27,-71.5189873418,1.5315087187401162
28,-71.3924050633,1.5334138706900824
29,-71.2658227848,1.55165390090551
30,-71.1392405063,1.5190915397779525
31,-71.0126582278,1.5253313758183693
32,-70.8860759494,1.4957730679255399
33,-70.7594936709,1.506309658381379
34,-70.6329113924,1.501838147906014
35,-70.5063291139,1.5169888681296675
36,-70.3797468354,1.4859610016092852
37,-70.253164557,1.512756268192531
38,-70.1265822785,1.4974693005554025
39,-70.0,1.5014887050853551
40,-69.8717948718,1.5279141920186667
41,-69.7435897436,1.5066764769268552
42,-69.6153846154,1.50329937581832
43,-69.4871794872,1.5109512672187229
44,-69.358974359,1.4997104172805282
45,-69.2307692308,1.4866486685993774
46,-69.1025641026,1.4887617965529425
47,-75.0,1.5923002737122196
48,-74.8717948718,1.5450705891844212
49,-74.7435897436,1.5341969768805641
50,-74.6153846154,1.5279650972646996
51,-74.4871794872,1.5563285140861025
52,-74.358974359,1.538691372048425
53,-74.2307692308,1.5554302126373716
54,-74.1025641026,1.5688633420334983
55,-73.9743589744,1.5404753680097607
56,-73.8461538462,1.5375210389397542
57,-73.7179487179,1.4999000006323264
58,-73.5897435897,1.5590806440510767
59,-73.4615384615,1.5664818464411352
60,-73.3333333333,1.5363176084109684
61,-73.2051282051,1.5495712611376815
62,-73.0769230769,1.5309303383487214
63,-72.9487179487,1.5634629552118051
64,-72.8205128205,1.5588232842189225
65,-72.6923076923,1.5379665092455843
66,-72.5641025641,1.5332973297301418
67,-72.4358974359,1.53898995288838
68,-72.3076923077,1.5549232991763404
69,-72.1794871795,1.5531266378548854
70,-72.0512820513,1.5371565550800812
71,-71.9230769231,1.5207038467053715
72,-71.7948717949,1.498047777339252
73,-71.6666666667,1.5419415390713136
74,-71.5384615385,1.523819115417797
75,-71.4102564103,1.5166036114262824
76,-71.2820512821,1.5492602544043579
77,-71.1538461538,1.5293960100300326
78,-71.0256410256,1.523735873916916
79,-70.8974358974,1.514297665356233
80,-70.7692307692,1.5140982156124165
81,-70.641025641,1.5332544047190986
82,-70.5128205128,1.5229223663807678
83,-70.3846153846,1.5101175316273248
84,-70.2564102564,1.515236743813926
85,-70.1282051282,1.510142041432073
86,-70.0,1.4853752791711377
87,-69.8717948718,1.4859466820880054
88,-69.7435897436,1.5106967785397951
89,-69.6153846154,1.4886994662433692
90,-69.4871794872,1.482214992250142
91,-69.358974359,1.4866662592945359
92,-69.2307692308,1.4736348316909305
93,-69.1025641026,1.4871590165123096
