,time,HRF
1699,1.699,0.08959794368575566
1700,1.7,0.08971662774846662
1701,1.701,0.08983531737787386
1702,1.702,0.08995401235896318
1703,1.703,0.09007271247684727
1704,1.704,0.09019141751666454
1705,1.705,0.09031012726366978
1706,1.706,0.09042884150319053
1707,1.707,0.09054756002066071
1708,1.708,0.09066628260157099
1709,1.709,0.09078500903152774
1710,1.71,0.09090373909617266
1711,1.711,0.09102247258129079
1712,1.712,0.09114120927273679
1713,1.713,0.09125994895642461
1714,1.714,0.09137869141840925
1715,1.715,0.0914974364447861
1716,1.716,0.09161618382177913
1717,1.717,0.09173493333568172
1718,1.718,0.09185368477288783
1719,1.719,0.09197243791987855
1720,1.72,0.09209119256322636
1721,1.721,0.0922099484896205
1722,1.722,0.09232870548581128
1723,1.723,0.09244746333866692
1724,1.724,0.09256622183514586
1725,1.725,0.09268498076229127
1726,1.726,0.09280373990727926
1727,1.727,0.09292249905732793
1728,1.728,0.09304125799982169
1729,1.729,0.09316001652218396
1730,1.73,0.09327877441197041
1731,1.731,0.09339753145682388
1732,1.732,0.09351628744450084
1733,1.733,0.09363504216286127
1734,1.734,0.09375379539984886
1735,1.735,0.09387254694353021
1736,1.736,0.0939912965820675
1737,1.737,0.0941100441037084
1738,1.738,0.09422878929685398
1739,1.739,0.09434753194996331
1740,1.74,0.09446627185163702
1741,1.741,0.09458500879055196
1742,1.742,0.09470374255551425
1743,1.743,0.09482247293544184
1744,1.744,0.09494119971934024
1745,1.745,0.09505992269635748
1746,1.746,0.09517864165571233
1747,1.747,0.09529735638675425
1748,1.748,0.09541606667894872
1749,1.749,0.09553477232187461
1750,1.75,0.09565347310521782
1751,1.7510000000000001,0.0957721688187725
1752,1.752,0.0958908592524645
1753,1.7530000000000001,0.09600954419631304
1754,1.754,0.09612822344047332
1755,1.7550000000000001,0.09624689677519938
1756,1.756,0.09636556399086339
1757,1.7570000000000001,0.09648422487799099
1758,1.758,0.09660287922715101
1759,1.7590000000000001,0.09672152682911832
1760,1.76,0.09684016747471844
1761,1.7610000000000001,0.0969588009549432
1762,1.762,0.09707742706086837
1763,1.7630000000000001,0.09719604558370668
1764,1.764,0.09731465631479388
1765,1.7650000000000001,0.09743325904560354
1766,1.766,0.09755185356770502
1767,1.7670000000000001,0.09767043967279555
1768,1.768,0.0977890171527311
1769,1.7690000000000001,0.09790758579942145
1770,1.77,0.09802614540499868
1771,1.7710000000000001,0.0981446957616179
1772,1.772,0.09826323666164324
1773,1.7730000000000001,0.0983817678975136
1774,1.774,0.09850028926182425
1775,1.7750000000000001,0.09861880054730104
1776,1.776,0.09873730154675252
1777,1.7770000000000001,0.09885579205320078
1778,1.778,0.09897427185970936
1779,1.7790000000000001,0.09909274075952884
1780,1.78,0.09921119854602527
1781,1.7810000000000001,0.0993296450127044
1782,1.782,0.09944807995317254
1783,1.7830000000000001,0.09956650316121998
1784,1.784,0.09968491443072454
1785,1.7850000000000001,0.0998033135557318
1786,1.786,0.0999217003304007
1787,1.7870000000000001,0.10004007454902329
1788,1.788,0.10015843600606182
1789,1.7890000000000001,0.10027678449606982
1790,1.79,0.10039511981376853
1791,1.7910000000000001,0.1005134417539996
1792,1.792,0.10063175011175508
1793,1.793,0.10075004468217703
1794,1.794,0.10086832526050517
1795,1.795,0.10098659164216091
1796,1.796,0.10110484362269635
1797,1.797,0.10122308099778636
1798,1.798,0.10134130356325297
1799,1.799,0.10145951111509824
1800,1.8,0.1015777034494139
1801,1.801,0.10169588036246366
1802,1.802,0.10181404165064985
1803,1.803,0.10193218711052178
1804,1.804,0.10205031653876734
1805,1.805,0.10216842973222393
1806,1.806,0.10228652648787515
1807,1.807,0.10240460660285838
1808,1.808,0.10252266987443617
1809,1.809,0.10264071610006166
1810,1.81,0.10275874507727731
1811,1.811,0.10287675660382375
1812,1.812,0.1029947504775743
1813,1.813,0.10311272649653422
1814,1.814,0.10323068445889545
1815,1.815,0.10334862416297291
1816,1.816,0.10346654540724659
1817,1.817,0.10358444799032888
1818,1.818,0.10370233171102257
1819,1.819,0.1038201963682509
1820,1.82,0.10393804176110731
1821,1.821,0.10405586768881893
1822,1.822,0.10417367395077978
1823,1.823,0.10429146034655126
1824,1.824,0.10440922667585079
1825,1.825,0.10452697273853626
1826,1.826,0.10464469833460134
1827,1.827,0.10476240326427547
1828,1.828,0.10488008732785183
1829,1.829,0.10499775032584147
1830,1.83,0.10511539205888769
1831,1.831,0.10523301232781469
1832,1.832,0.10535061093358725
1833,1.833,0.10546818767735014
1834,1.834,0.1055857423603906
1835,1.835,0.10570327478416609
1836,1.836,0.10582078475028482
1837,1.837,0.10593827206052729
1838,1.838,0.10605573651685193
1839,1.839,0.10617317792136458
1840,1.84,0.10629059607630895
1841,1.841,0.10640799078414764
1842,1.842,0.10652536184748634
1843,1.843,0.10664270906906537
1844,1.844,0.10676003225183016
1845,1.845,0.10687733119888027
1846,1.846,0.10699460571348882
1847,1.847,0.10711185559907166
1848,1.848,0.10722908065924325
1849,1.849,0.10734628069774985
1850,1.85,0.10746345551856315
1851,1.851,0.10758060492576996
1852,1.852,0.10769772872364108
1853,1.853,0.10781482671666301
1854,1.854,0.10793189870940094
1855,1.855,0.10804894450670212
1856,1.856,0.10816596391345691
1857,1.857,0.1082829567348703
1858,1.858,0.10839992277622676
1859,1.859,0.10851686184298032
1860,1.86,0.10863377374081838
1861,1.861,0.1087506582755472
1862,1.862,0.10886751525318945
1863,1.863,0.10898434447990016
1864,1.864,0.10910114576205274
1865,1.865,0.10921791890617007
1866,1.866,0.10933466371894734
1867,1.867,0.10945138000728408
1868,1.868,0.10956806757825509
1869,1.869,0.1096847262390783
1870,1.87,0.10980135579714681
1871,1.871,0.10991795606011222
1872,1.872,0.11003452683568872
1873,1.873,0.11015106793188822
1874,1.874,0.11026757915681491
1875,1.875,0.11038406031878512
1876,1.8760000000000001,0.11050051122629666
1877,1.877,0.11061693168803964
1878,1.8780000000000001,0.11073332151286597
1879,1.879,0.11084968050981307
1880,1.8800000000000001,0.11096600848810682
1881,1.881,0.11108230525717949
1882,1.8820000000000001,0.11119857062658729
1883,1.883,0.11131480440613652
1884,1.8840000000000001,0.11143100640577211
1885,1.885,0.11154717643564718
1886,1.8860000000000001,0.11166331430609389
1887,1.887,0.11177941982763372
1888,1.8880000000000001,0.1118954928109612
1889,1.889,0.11201153306696018
1890,1.8900000000000001,0.11212754040673083
1891,1.891,0.1122435146415155
1892,1.8920000000000001,0.11235945558278725
1893,1.893,0.11247536304219577
1894,1.8940000000000001,0.11259123683154035
1895,1.895,0.1127070767628608
1896,1.8960000000000001,0.11282288264837734
1897,1.897,0.11293865430045907
1898,1.8980000000000001,0.1130543915317292
1899,1.899,0.11317009415495177
1900,1.9000000000000001,0.11328576198311464
1901,1.901,0.11340139482937622
1902,1.9020000000000001,0.11351699250707233
1903,1.903,0.11363255482979413
1904,1.9040000000000001,0.11374808161127047
1905,1.905,0.11386357266540534
1906,1.9060000000000001,0.11397902780637219
1907,1.907,0.1140944468484672
1908,1.9080000000000001,0.11420982960621344
1909,1.909,0.11432517589435216
1910,1.9100000000000001,0.11444048552776125
1911,1.911,0.11455575832156578
1912,1.9120000000000001,0.11467099409106028
1913,1.913,0.11478619265173591
1914,1.9140000000000001,0.11490135381931171
1915,1.915,0.11501647740966364
1916,1.9160000000000001,0.11513156323886965
1917,1.917,0.11524661112325824
1918,1.9180000000000001,0.11536162087928789
1919,1.919,0.11547659232363616
1920,1.92,0.11559152527320857
1921,1.921,0.11570641954509243
1922,1.922,0.1158212749565655
1923,1.923,0.11593609132512463
1924,1.924,0.11605086846846083
1925,1.925,0.11616560620444158
1926,1.926,0.11628030435116705
1927,1.927,0.11639496272693382
1928,1.928,0.11650958115024407
1929,1.929,0.11662415943979211
1930,1.93,0.11673869741446274
1931,1.931,0.1168531948933692
1932,1.932,0.11696765169584536
1933,1.933,0.117082067641382
1934,1.934,0.1171964425496735
1935,1.935,0.1173107762406947
1936,1.936,0.11742506853453832
1937,1.937,0.11753931925153287
1938,1.938,0.11765352821225078
1939,1.939,0.1177676952374086
1940,1.94,0.11788182014799875
1941,1.941,0.11799590276511605
1942,1.942,0.11810994291017646
1943,1.943,0.11822394040476826
1944,1.944,0.11833789507061544
1945,1.945,0.11845180672977557
1946,1.946,0.11856567520442333
1947,1.947,0.11867950031695522
1948,1.948,0.1187932818900316
1949,1.949,0.11890701974643668
1950,1.95,0.1190207137092329
1951,1.951,0.1191343636016804
1952,1.952,0.11924796924723244
1953,1.953,0.11936153046958425
1954,1.954,0.11947504709257625
1955,1.955,0.11958851894034953
1956,1.956,0.11970194583717902
1957,1.957,0.11981532760764076
1958,1.958,0.11992866407639596
1959,1.959,0.12004195506843286
1960,1.96,0.12015520040894008
