,var,metric
0,14.670123883612042,-2.0443183965025065
1,14.51845906901672,-1.9719767242099364
2,13.409410112357872,-1.9466397701876523
3,12.34823377252614,-1.9706723775119417
4,12.13483146066836,-2.173285972227744
5,11.442696629215314,-1.8133910877746173
6,5.646067415730337,-1.3665622078750277
7,6.299822590182134,-1.49325468274179
8,6.953577764633933,-1.4543477738304835
9,7.02621722846191,-1.5797606308952645
10,7.60733293908573,-1.6553366864483026
11,8.261088113537529,-1.6859870203015683
12,8.406367041193484,-1.797706390425697
13,8.914843288000617,-1.7894865581154258
14,9.568598462452416,-1.8800386186223366
15,9.786516853936346,-1.9673001092632278
16,10.222353636904213,-1.8195397882753765
17,10.87610881135601,-1.9203390437339645
18,11.292134831460674,-1.9396725612470131
19,12.183619160248313,-2.003977021662095
20,12.546816479388204,-1.941562084521764
21,12.837374334677527,-2.0051358224107396
22,13.491129509219661,-1.9126118921989748
23,13.92696629209719,-1.915899676568654
24,14.144884683648876,-1.858672918175785
25,14.79863985807809,-1.973211137707274
26,9.979095897555974,-1.9438045927869656
27,9.3792595321504,-1.7644137688481374
28,9.13521020074044,-1.8618404241164677
29,8.847445847355552,-1.6780391197512996
30,8.372704850621139,-1.635431435080042
31,8.13033707864518,-1.6447327624395036
32,7.946317103614588,-1.6416510898659737
33,7.561253279223951,-1.5592872284701724
34,7.324627998769464,-1.4640752652546007
35,7.211783589859823,-1.4338640538886893
36,6.893190740476761,-1.499385428122677
37,6.66421072022378,-1.391140441983406
38,6.6015557476211315,-1.4187293280587838
39,6.333595920236343,-1.3994863313252333
40,6.113035397489823,-1.377159840650771
41,6.0865407602354775,-1.2834270661049527
42,5.858035816995492,-1.2821851606730568
43,5.646067415730337,-1.0850259499481085
44,14.670123883612042,-1.9747472583908607
45,13.409410112357872,-2.0199656707972884
46,12.34823377252614,-2.0582088025047103
47,11.442696629215314,-1.8373661314021068
48,5.646067415730337,-1.3099530991166333
49,6.299822590182134,-1.6476082843150723
50,6.953577764633933,-1.6707848555738325
51,7.60733293908573,-1.4578139863665505
52,8.261088113537529,-1.7828449534730528
53,8.914843288000617,-1.9613827040114475
54,9.568598462452416,-1.8719462557643343
55,10.222353636904213,-1.9629519680037897
56,10.87610881135601,-2.0453942777561718
57,11.292134831460674,-1.8990005172859192
58,12.183619160248313,-1.9717891765388929
59,12.837374334677527,-1.8917085858450295
60,13.491129509219661,-2.0507491583794266
61,14.144884683648876,-1.8253010294012295
62,14.79863985807809,-1.9094698641533847
63,9.979095897555974,-1.9213754920506627
64,9.3792595321504,-1.7596733533549067
65,8.847445847355552,-1.6719369470567667
66,8.372704850621139,-1.7859018192200342
67,7.946317103614588,-1.5226806269899509
68,7.561253279223951,-1.5677078014095687
69,7.211783589859823,-1.5452135657338735
70,6.893190740476761,-1.3248337212570291
71,6.6015557476211315,-1.4208172635904452
72,6.333595920236343,-1.404548586419608
73,6.0865407602354775,-1.452315030747499
74,5.858035816995492,-1.2749468402966815
75,5.646067415730337,-1.3124092124742548
