,time,band
0,0.25,0.003160559102165449
1,0.688,0.0014408893048596353
2,1.126,0.004404093965360415
3,1.564,0.019246821099448173
4,2.002,0.04263144356341631
5,2.44,0.07233780926266996
6,2.878,0.10521607045035844
7,3.316,0.1339261484452477
8,3.754,0.15385624829652345
9,4.192,0.16430482452870057
10,4.63,0.16400184141088675
11,5.068,0.1543652486932153
12,5.506,0.13502374084553576
13,5.944,0.11245001350343983
14,6.382,0.08661827732973693
15,6.82,0.06193503525005427
