,var,metric
0,-74.9367088608,-0.6937380258568222
1,-74.8101265823,-0.6219126953953752
2,-74.6835443038,-0.49214565311942443
3,-74.5569620253,-0.5782029147665635
4,-74.4303797468,-0.5494755496724295
5,-74.3037974684,-0.6203153117863646
6,-74.1772151899,-0.4929333763690662
7,-74.0506329114,-0.5771678539389931
8,-73.9240506329,-0.5287213947911232
9,-73.7974683544,-0.6696604775830541
10,-73.6708860759,-0.4486839487558265
11,-73.5443037975,-0.5058367330445934
12,-73.417721519,-0.5259647819255842
13,-73.2911392405,-0.5236194308719502
14,-73.164556962,-0.4984541849341096
15,-73.0379746835,-0.5066586355226612
16,-72.9113924051,-0.4836614787186906
17,-72.7848101266,-0.5313519398649561
18,-72.6582278481,-0.5001426963227364
19,-72.5316455696,-0.4859390075173492
20,-72.4050632911,-0.45353444965356493
21,-72.2784810127,-0.591541085890788
22,-72.1518987342,-0.5013394936450466
23,-72.0253164557,-0.47598866894975944
24,-71.8987341772,-0.4945889510636643
25,-71.7721518987,-0.43099391065217735
26,-71.6455696203,-0.4148126890162143
27,-71.5189873418,-0.37816863012132995
28,-71.3924050633,-0.4259022681064549
29,-71.2658227848,-0.39440858350577696
30,-71.1392405063,-0.43698261223582135
31,-71.0126582278,-0.4606009090718489
32,-70.8860759494,-0.37509788022616825
33,-70.7594936709,-0.42580871314518
34,-70.6329113924,-0.3331076829123471
35,-70.5063291139,-0.4196052428370914
36,-70.3797468354,-0.36604624948776704
37,-70.253164557,-0.45827423812552137
38,-70.1265822785,-0.3201687727056578
39,-70.0,-0.3537079638095689
40,-69.8717948718,-0.3721130043216856
41,-69.7435897436,-0.33464866938689825
42,-69.6153846154,-0.4288748599937984
43,-69.4871794872,-0.3413244367049182
44,-69.358974359,-0.39517977729679143
45,-69.2307692308,-0.3305811486728977
46,-69.1025641026,-0.3147809837866472
47,-75.0,-0.7143475902184152
48,-74.8717948718,-0.630500067963289
49,-74.7435897436,-0.6503850043976103
50,-74.6153846154,-0.47030461393659717
51,-74.4871794872,-0.6589552324345359
52,-74.358974359,-0.5412191900754331
53,-74.2307692308,-0.5662873607476364
54,-74.1025641026,-0.49916736379572557
55,-73.9743589744,-0.492561317453988
56,-73.8461538462,-0.4618675851791897
57,-73.7179487179,-0.5719264253199746
58,-73.5897435897,-0.4863491947222248
59,-73.4615384615,-0.5042962816586513
60,-73.3333333333,-0.5272928863610484
61,-73.2051282051,-0.431166011181992
62,-73.0769230769,-0.36807441631304066
63,-72.9487179487,-0.4703621693956259
64,-72.8205128205,-0.43817533842853007
65,-72.6923076923,-0.48318403323664877
66,-72.5641025641,-0.4770426431492578
67,-72.4358974359,-0.5157843241658002
68,-72.3076923077,-0.4936962532262347
69,-72.1794871795,-0.45262352757945457
70,-72.0512820513,-0.5315633872142569
71,-71.9230769231,-0.4567316425897236
72,-71.7948717949,-0.41208689521690167
73,-71.6666666667,-0.4294123108875202
74,-71.5384615385,-0.365288871804731
75,-71.4102564103,-0.42478545652200395
76,-71.2820512821,-0.32970683224261943
77,-71.1538461538,-0.3280608710669054
78,-71.0256410256,-0.36889824870584925
79,-70.8974358974,-0.35773670519333167
80,-70.7692307692,-0.44231513568351527
81,-70.641025641,-0.4085361863106557
82,-70.5128205128,-0.3866691216859024
83,-70.3846153846,-0.3902641179750943
84,-70.2564102564,-0.3604479511678917
85,-70.1282051282,-0.4488650176452392
86,-70.0,-0.358228411358204
87,-69.8717948718,-0.3701495357251647
88,-69.7435897436,-0.4098268267701102
89,-69.6153846154,-0.34142572336512966
90,-69.4871794872,-0.3728671621059979
91,-69.358974359,-0.3547370773034493
92,-69.2307692308,-0.3108379447124785
93,-69.1025641026,-0.3929447151516605
