,fx,PSD
0,1.0,0.003303267231469069
1,2.0,0.004631102907856494
2,3.0,0.004536846044780293
3,4.0,0.004488640687501831
4,5.0,0.003621689496570679
5,6.0,0.004743445875050553
6,7.0,0.005906869896863859
7,8.0,0.005661105514849347
8,9.0,0.006921723419940821
9,10.0,0.009763718687515945
10,11.0,0.007881791872446968
11,12.0,0.00665918912927297
12,13.0,0.008521629983010082
13,14.0,0.016569462717710693
14,15.0,0.022807700125749054
15,16.0,0.02328460036741043
16,17.0,0.026160727518709657
17,18.0,0.028847794398573535
18,19.0,0.03643873583399981
19,20.0,0.03196280214615935
20,21.0,0.028912032469204665
21,22.0,0.018811780517849232
22,23.0,0.01593314346307266
23,24.0,0.01374135587412589
24,25.0,0.01694384977916744
25,26.0,0.012669189741794372
26,27.0,0.009224029891746777
27,28.0,0.008989184161815909
28,29.0,0.008394204044542785
29,30.0,0.007343075893706111
30,31.0,0.013450625985671986
31,32.0,0.013468837433401656
32,33.0,0.009451210470589699
33,34.0,0.011516136784867891
34,35.0,0.012984714546619213
35,36.0,0.009272813169341438
36,37.0,0.011802972272533999
37,38.0,0.011710328060822171
38,39.0,0.011364267258638127
39,40.0,0.00959521953587744
40,41.0,0.011066333485689873
41,42.0,0.018359929759724437
42,43.0,0.013109276280485508
43,44.0,0.012012816208184509
44,45.0,0.010281468107300342
45,46.0,0.010615191360009602
46,47.0,0.01009976128082883
47,48.0,0.007458427992469152
48,49.0,0.007565882392623782
49,50.0,0.007336752279157315
50,51.0,0.008975259386470754
51,52.0,0.0097523119540887
52,53.0,0.006676070160718041
53,54.0,0.006423009075126322
54,55.0,0.006196101520481595
55,56.0,0.009640118813025738
56,57.0,0.009622367868391652
57,58.0,0.006130646782185583
58,59.0,0.0062256001812377275
59,60.0,0.007084738638351452
60,61.0,0.00843647000908671
61,62.0,0.010194895036682044
62,63.0,0.00727854632520461
63,64.0,0.007404162922858752
64,65.0,0.004779559940239003
65,66.0,0.004581784421191632
66,67.0,0.00599748580540811
67,68.0,0.006285128488068348
68,69.0,0.005364003819240551
69,70.0,0.0034342609145552976
70,71.0,0.004992464739943678
71,72.0,0.005892813334463957
72,73.0,0.005566521464786947
73,74.0,0.006311881882539914
74,75.0,0.004917261304871895
75,76.0,0.005571441211281292
76,77.0,0.004940484698896174
77,78.0,0.0024766527857310095
78,79.0,0.004258466105985652
79,80.0,0.007066574647702179
80,81.0,0.0068001180873854174
81,82.0,0.004579251531545387
82,83.0,0.004190385044048602
83,84.0,0.003227607337825234
84,85.0,0.002309368656360894
85,86.0,0.002568014023280091
86,87.0,0.0041761698075325785
87,88.0,0.0032182403332684907
88,89.0,0.0032646396062634697
89,90.0,0.0034401244341598068
90,91.0,0.004296867675932221
91,92.0,0.004039917381335693
92,93.0,0.002483593793396782
93,94.0,0.002659850717111184
94,95.0,0.0030916636851858526
95,96.0,0.0033536763779257257
96,97.0,0.00290869895246295
97,98.0,0.002884724616820381
98,99.0,0.0031018716725759645
99,100.0,0.0029000986978643278
