,X,Y,Z
76,4.63,12.0,0.08730281749428359
77,0.25,14.0,-0.009238709002771399
78,0.688,14.0,0.004119365940563915
79,1.126,14.0,0.03333204546756457
80,1.564,14.0,0.08123725060443908
81,2.002,14.0,0.13775530468111835
82,2.44,14.0,0.17092287088599592
83,2.878,14.0,0.18266044374466925
84,3.316,14.0,0.17970294114551025
85,3.754,14.0,0.15379063700214798
86,4.192,14.0,0.126285862704453
87,4.63,14.0,0.11148637460077475
88,0.25,16.0,0.016871169358216174
89,0.688,16.0,0.019229285923184437
90,1.126,16.0,0.049055806757926076
91,1.564,16.0,0.10463665911562445
92,2.002,16.0,0.16150879284749792
93,2.44,16.0,0.1987173421222518
94,2.878,16.0,0.20299307631813474
95,3.316,16.0,0.1773678784488268
96,3.754,16.0,0.14332239729077814
97,4.192,16.0,0.10983210749426187
98,4.63,16.0,0.08490002862539592
99,0.25,18.0,-0.004665515449666165
100,0.688,18.0,-0.026112608111461183
101,1.126,18.0,-0.01658338087462324
102,1.564,18.0,0.025377774569003926
103,2.002,18.0,0.07942472835127433
104,2.44,18.0,0.13272308403561536
105,2.878,18.0,0.16101722204864513
106,3.316,18.0,0.1626586947120393
107,3.754,18.0,0.15153077600381842
108,4.192,18.0,0.13263063069162778
109,4.63,18.0,0.10966837777811116
110,0.25,20.0,-0.03533420878640372
111,0.688,20.0,-0.03271663082849985
112,1.126,20.0,-7.02463531039841e-05
113,1.564,20.0,0.052636409307510235
114,2.002,20.0,0.10973390373910681
115,2.44,20.0,0.16259808899154563
116,2.878,20.0,0.19139344950505405
117,3.316,20.0,0.18878078749088179
118,3.754,20.0,0.1648156433905037
119,4.192,20.0,0.13488651714816408
120,4.63,20.0,0.1094596107385604
121,0.25,22.0,-0.005918117712396932
122,0.688,22.0,-0.009702059331460762
123,1.126,22.0,0.018865652551945715
124,1.564,22.0,0.08363355971517426
125,2.002,22.0,0.14751970165688105
126,2.44,22.0,0.18446761975029813
127,2.878,22.0,0.19723908715254365
128,3.316,22.0,0.17822135235945286
129,3.754,22.0,0.14700769216366288
130,4.192,22.0,0.11707309764548501
131,4.63,22.0,0.08917914025679181
132,0.25,24.0,-0.017824022513784635
133,0.688,24.0,-0.03221278403428989
134,1.126,24.0,-0.011833321949557895
135,1.564,24.0,0.049858445020709824
136,2.002,24.0,0.11592137173244857
137,2.44,24.0,0.1526285998803277
138,2.878,24.0,0.17280055133530908
139,3.316,24.0,0.17779798600910213
140,3.754,24.0,0.17022117302639794
141,4.192,24.0,0.15535420779552606
142,4.63,24.0,0.12051529858844434
143,0.25,26.0,0.05196911456706669
144,0.688,26.0,0.04972535605262291
145,1.126,26.0,0.05177604229879268
146,1.564,26.0,0.07180398881560132
147,2.002,26.0,0.10225550258532826
148,2.44,26.0,0.13662550095688278
149,2.878,26.0,0.15201106234831116
150,3.316,26.0,0.14853480892101262
151,3.754,26.0,0.12870197321815618
152,4.192,26.0,0.10750976034961701
153,4.63,26.0,0.09033228558379346
154,0.25,28.0,-0.05304175458390821
155,0.688,28.0,-0.05736716996880266
156,1.126,28.0,-0.034365658134244914
157,1.564,28.0,0.021488357472414017
158,2.002,28.0,0.0937468209351952
159,2.44,28.0,0.14854891203038528
160,2.878,28.0,0.18057901813665272
161,3.316,28.0,0.1895816073435081
162,3.754,28.0,0.17682667421346804
163,4.192,28.0,0.1455570078563609
164,4.63,28.0,0.11522526005307501
165,0.25,30.0,-0.06790404838297702
166,0.688,30.0,-0.0488668150489258
167,1.126,30.0,-0.0022777799887776676
168,1.564,30.0,0.0617551678916682
169,2.002,30.0,0.12237934963410291
170,2.44,30.0,0.15904120090754575
171,2.878,30.0,0.16920041487519027
172,3.316,30.0,0.15587193311902275
173,3.754,30.0,0.13230053017711102
174,4.192,30.0,0.10042831587516812
175,4.63,30.0,0.0721491660562979
176,0.25,32.0,-0.016072327394906095
177,0.688,32.0,-0.018299403023174392
178,1.126,32.0,0.016370690645702957
179,1.564,32.0,0.07517506972473786
180,2.002,32.0,0.13069481028400928
181,2.44,32.0,0.17853463043644788
182,2.878,32.0,0.2092831507764185
183,3.316,32.0,0.21733186812033334
184,3.754,32.0,0.2002161603323837
185,4.192,32.0,0.17947836899051
186,4.63,32.0,0.16166098919933614
187,0.25,34.0,0.061735141003446035
188,0.688,34.0,0.04963980727405801
189,1.126,34.0,0.04776093767474092
190,1.564,34.0,0.06424931747187672
191,2.002,34.0,0.09669094769820472
192,2.44,34.0,0.12972692881010908
193,2.878,34.0,0.14818288874221305
194,3.316,34.0,0.14466655609572593
195,3.754,34.0,0.11831495645310383
196,4.192,34.0,0.08098196614662354
197,4.63,34.0,0.05484018685113508
198,0.25,36.0,0.010391111621318486
199,0.688,36.0,-0.0034282797058439404
200,1.126,36.0,0.015933068207967645
201,1.564,36.0,0.06382759851791649
202,2.002,36.0,0.11809312096627626
203,2.44,36.0,0.15237981672740458
204,2.878,36.0,0.16225553156762912
205,3.316,36.0,0.14469935477988247
206,3.754,36.0,0.10965648915745034
207,4.192,36.0,0.08479091412738467
208,4.63,36.0,0.0703776601740096
209,0.25,38.0,-0.004960954015883956
210,0.688,38.0,-0.022731426054371357
211,1.126,38.0,-0.003962232715059433
212,1.564,38.0,0.05434302623823091
