,fx,PSD
0,0.0,0.003804968003181882
1,0.005,0.16612492046119537
2,0.01,0.3376072562973538
3,0.015,0.5150019053432342
4,0.02,0.6901296795569181
5,0.025,0.8502574934260122
6,0.03,0.9999019091275189
7,0.035,1.0
8,0.04,0.9847046246846991
9,0.045,0.9610655182747263
10,0.05,0.9372313199424874
11,0.055,0.9084262201616128
12,0.06,0.8728817328550799
13,0.065,0.8360504293458537
14,0.07,0.7873495087964034
15,0.075,0.7458270060988139
16,0.08,0.6961907875561416
17,0.085,0.6519457999420697
18,0.09,0.6102588477836158
19,0.095,0.5670902407442059
20,0.1,0.533306502089258
21,0.105,0.495047199347242
22,0.11,0.4738595749367939
23,0.115,0.4540253960887979
24,0.12,0.4421311460494692
25,0.125,0.437044947179074
26,0.13,0.43891235679975127
27,0.135,0.4382036507211115
28,0.14,0.4487155734400415
29,0.145,0.4657331406937631
30,0.15,0.4776359843385132
31,0.155,0.4822208007398125
32,0.16,0.4998751345790022
33,0.165,0.5060234173102353
34,0.17,0.5103587215773296
35,0.17500000000000002,0.5201400369639455
36,0.18,0.5148816282599726
37,0.185,0.51624454126186
38,0.19,0.5198911924897016
39,0.195,0.5140246511111983
40,0.2,0.501627855837491
41,0.20500000000000002,0.4947024027948243
42,0.21,0.48531719624985137
43,0.215,0.47596038838841787
44,0.22,0.46596662035774417
45,0.225,0.4530148378249571
46,0.23,0.43853955336788764
47,0.23500000000000001,0.41987120012615076
48,0.24,0.40815507500261317
49,0.245,0.3931322434247083
50,0.25,0.37186206568880625
