,var,metric
0,-53.0,-1.1644608024395704
1,-52.9743589744,-1.14565019733726
2,-52.9230769231,-1.265491061825748
3,-52.9102564103,-1.1850937494376006
4,-52.8461538462,-1.247174023695674
5,-52.7820512821,-1.309895831910275
6,-52.7692307692,-1.1566502446768316
7,-52.7179487179,-1.3551999730969428
8,-52.6923076923,-1.45912504565815
9,-52.6538461538,-1.225682722419589
10,-52.6153846154,-1.4542245765205473
11,-52.5897435897,-1.470689826799074
12,-52.5384615385,-1.547837455034329
13,-52.5256410256,-1.4751079687956998
14,-52.4615384615,-1.5382881715576167
15,-52.3974358974,-1.5449161601928203
16,-52.3846153846,-1.5453660709612924
17,-52.3333333333,-1.636054442335942
18,-52.3076923077,-1.683234965921342
19,-52.2692307692,-1.6905549875789418
20,-52.2307692308,-1.7067132012806383
21,-52.2051282051,-1.9347204820257486
22,-52.1538461538,-1.8570965521915022
23,-52.141025641,-1.8451894731141842
24,-52.0769230769,-2.000538812835239
25,-52.0128205128,-1.9191891034670043
26,-52.0,-1.932159493770695
27,-51.9487179487,-2.1118377246215188
28,-51.9230769231,-1.9235693780352165
29,-51.8846153846,-2.035301221991351
30,-51.8461538462,-2.04237547442921
31,-51.8205128205,-2.044068800687578
32,-51.7692307692,-1.9847191723234379
33,-51.7564102564,-1.928925637688323
34,-51.6923076923,-1.892617818369754
35,-51.6282051282,-1.973759241475491
36,-51.6153846154,-2.167398401840173
37,-51.5641025641,-1.9957652573523692
38,-51.5384615385,-2.1298768748534105
39,-51.5,-2.0611686557085434
40,-52.9743589744,-1.2662610875548874
41,-52.9102564103,-1.0986035324075996
42,-52.8461538462,-1.2485195219805587
43,-52.7820512821,-1.2963728980290536
44,-52.7179487179,-1.3386081050263845
45,-52.6538461538,-1.3160366612012675
46,-52.5897435897,-1.5158769948914275
47,-52.5256410256,-1.413591188461124
48,-52.4615384615,-1.619100093299331
49,-52.3974358974,-1.7888362863719451
50,-52.3333333333,-1.4547472762084797
51,-52.2692307692,-1.8247204531367027
52,-52.2051282051,-1.7275497811271567
53,-52.141025641,-1.840750142365798
54,-52.0769230769,-1.9740062180146236
55,-52.0128205128,-1.9670546038498782
56,-51.9487179487,-2.03114179418968
57,-51.8846153846,-2.031135947724981
58,-51.8205128205,-2.0447485782953536
59,-51.7564102564,-1.881337473953147
60,-51.6923076923,-1.8711308109374676
61,-51.6282051282,-2.1678818090760714
62,-51.5641025641,-2.073492701542014
63,-51.5,-2.077046632522731
