,var,metric
0,-75.0,-0.61123556312371
1,-74.8717948718,-0.7097421316343228
2,-74.7435897436,-0.6022255105936015
3,-74.6153846154,-0.7342161637804497
4,-74.4871794872,-0.6503578821136285
5,-74.358974359,-0.6033562609955715
6,-74.2307692308,-0.5955371406881282
7,-74.1025641026,-0.7866277885539692
8,-73.9743589744,-0.7765716508328113
9,-73.8461538462,-0.7885651867882183
10,-73.7179487179,-0.6545077719124658
11,-73.5897435897,-0.7726379875201336
12,-73.4615384615,-0.9221623984363183
13,-73.3333333333,-0.748865041135789
14,-73.2051282051,-0.8797338315471637
15,-73.0769230769,-0.7938592900606256
16,-72.9487179487,-0.7772541981944902
17,-72.8205128205,-0.7283457989669871
18,-72.6923076923,-0.6512714087523539
19,-72.5641025641,-0.7220648004612342
20,-72.4358974359,-0.6710847481204121
21,-72.3076923077,-0.6712707679987743
22,-72.1794871795,-0.6176062760462148
23,-72.0512820513,-0.5549693108041199
24,-71.9230769231,-0.5323983041874307
25,-71.7948717949,-0.6881490760935906
26,-71.6666666667,-0.6129319274453104
27,-71.5384615385,-0.5377764170725781
28,-71.4102564103,-0.5679565395782409
29,-71.2820512821,-0.4902135585451071
30,-71.1538461538,-0.5264313805836874
31,-71.0256410256,-0.5366808973866464
32,-70.8974358974,-0.4025966514364662
33,-70.7692307692,-0.48605285725550446
34,-70.641025641,-0.520841962346066
35,-70.5128205128,-0.44333596971504036
36,-70.3846153846,-0.4073458239008055
37,-70.2564102564,-0.36760707073974
38,-70.1282051282,-0.3325651311341486
39,-70.0,-0.14239084199669488
40,-69.8717948718,-0.2199910081097324
41,-69.7435897436,-0.3302758784391212
42,-69.6153846154,-0.2768264606660688
43,-69.4871794872,-0.32852978998085475
44,-69.358974359,-0.17887750067074093
45,-69.2307692308,0.01960706332418928
46,-69.1025641026,-0.11940069398667562
47,-75.0,-0.6481982149957192
48,-74.8717948718,-0.676178848329029
49,-74.7435897436,-0.782146512273414
50,-74.6153846154,-0.6714770723756089
51,-74.4871794872,-0.7028281150815316
52,-74.358974359,-0.7580360201962906
53,-74.2307692308,-0.6340493278208327
54,-74.1025641026,-0.5780446755114487
55,-73.9743589744,-0.6787126676598098
56,-73.8461538462,-0.6859726212588754
57,-73.7179487179,-0.735726059201498
58,-73.5897435897,-0.8246076431585911
59,-73.4615384615,-0.8361209368120636
60,-73.3333333333,-0.7515486430734586
61,-73.2051282051,-0.7266481754813306
62,-73.0769230769,-0.5958931102116438
63,-72.9487179487,-0.8382639382321567
64,-72.8205128205,-0.7345208710686535
65,-72.6923076923,-0.5996044457254965
66,-72.5641025641,-0.6818353086498085
67,-72.4358974359,-0.6721354591221138
68,-72.3076923077,-0.4194699406701375
69,-72.1794871795,-0.6170369801469912
70,-72.0512820513,-0.5401867050326441
71,-71.9230769231,-0.612059462654548
72,-71.7948717949,-0.6430362559164354
73,-71.6666666667,-0.5451695885259059
74,-71.5384615385,-0.5253944121670735
75,-71.4102564103,-0.6203879864454503
76,-71.2820512821,-0.5082516942348562
77,-71.1538461538,-0.568055876343424
78,-71.0256410256,-0.4158205081777755
79,-70.8974358974,-0.5125879770936431
80,-70.7692307692,-0.3685136809659643
81,-70.641025641,-0.5651615263011602
82,-70.5128205128,-0.44656431489908877
83,-70.3846153846,-0.36908676706223853
84,-70.2564102564,-0.4076743585915703
85,-70.1282051282,-0.32081176456926747
86,-70.0,-0.25260337773665764
87,-69.8717948718,-0.25048850771371445
88,-69.7435897436,-0.26138844612150314
89,-69.6153846154,-0.10457884415058756
90,-69.4871794872,-0.19954374900692434
91,-69.358974359,-0.21851500397021714
92,-69.2307692308,-0.22463690714489346
93,-69.1025641026,-0.04453331197779093
