EIlabels,EIratio,channel_001,channel_002,channel_003,channel_004,channel_005,channel_006,channel_007,channel_008,channel_009,channel_010,channel_011,channel_012,channel_013,channel_014,channel_015,channel_016,channel_017,channel_018,channel_019,channel_020,channel_021,channel_022,channel_023,channel_024,channel_025,channel_026,channel_027,channel_028,channel_029,channel_030,channel_031,channel_032,channel_033,channel_034,channel_035,channel_036,channel_037,channel_038,channel_039,channel_040,channel_041,channel_042,channel_043,channel_044,channel_045,channel_046,channel_047,channel_048,channel_049,channel_050,channel_051,channel_052,channel_053,channel_054,channel_055,channel_056,channel_057,channel_058,channel_059,channel_060,channel_061,channel_062,channel_063,channel_064,channel_065,channel_066,channel_067,channel_068,channel_069,channel_070,channel_071,channel_072,channel_073,channel_074,channel_075,channel_076,channel_077,channel_078,channel_079,channel_080,channel_081,channel_082,channel_083,channel_084,channel_085,channel_086,channel_087,channel_088,channel_089,channel_090,channel_091,channel_092,channel_093,channel_094,channel_095,channel_096,channel_097,channel_098,channel_099,channel_100,channel_101,channel_102,channel_103,channel_104,channel_105,channel_106,channel_107,channel_108,channel_109,channel_110,channel_111,channel_112,channel_113,channel_114,channel_115,channel_116,channel_117,channel_118,channel_119,channel_120,channel_121,channel_122,channel_123,channel_124,channel_125,channel_126,channel_127,channel_128
1:2.0,2,0.928642950290629,0.934569039800897,0.933753878553993,0.930389756814573,0.936044836718112,0.930011167379776,0.934330852147266,0.928870149098972,0.93618764567427,0.932203689525059,0.93873845811196,0.924008315468252,0.933340902699706,0.938450965203463,0.934007676230187,0.929094327705085,0.931239862128626,0.928053085295383,0.936373645690247,0.933098919082766,0.930547910803103,0.928535013263896,0.927430359380538,0.934465815998915,0.929571953519481,0.935963911879097,0.928069497278129,0.931142688837351,0.931666113119292,0.937211415723911,0.928836345213917,0.932460057193904,0.932533989135073,0.93117424638553,0.935153097864493,0.936998240789425,0.931338577194242,0.939107187121249,0.928764337687637,0.925854617926822,0.935127364906091,0.932556614175992,0.935418797965294,0.934379412086626,0.935406515970918,0.924924934087716,0.931240949849224,0.935278722137972,0.932025345482474,0.936809817907311,0.940023821501352,0.936111535333701,0.926035430366443,0.92878908329914,0.934507586135382,0.936399561325947,0.931209811633088,0.930035776157961,0.934264725747801,0.931312513537197,0.935226718779935,0.935875000148936,0.934867775166256,0.934783090890573,0.93518988730339,0.932856246200872,0.936390487790495,0.929519330395687,0.927016374842235,0.931165292221952,0.930389406273773,0.925311419407982,0.934512102577921,0.932024261993813,0.937732771683377,0.938216963763678,0.927665592073379,0.93400152965401,0.92988321795814,0.935578057637574,0.934389257542464,0.928187468955323,0.931811449755714,0.929553518376206,0.929340258943201,0.93398075829685,0.927435524106866,0.932783886430607,0.933278227699044,0.934090864066565,0.93239426783601,0.932746220848258,0.929161921997547,0.925444583794828,0.931902495428934,0.931291565044338,0.932786201243464,0.924561093097664,0.934845012527544,0.926101653480042,0.930957945862227,0.930895017470535,0.935667422776717,0.932547556018484,0.939486793359835,0.931091624701945,0.9299075930899,0.933601062777612,0.932694890618053,0.932397217918555,0.932209952103987,0.935666292875227,0.935360823466353,0.931247504742168,0.934406090956354,0.937435459641702,0.928281674223151,0.939365336283866,0.932649445913183,0.933283904216766,0.931998527007377,0.932577908194311,0.930846680447452,0.933443925070886,0.933173355972945,0.931615919246147,0.929855327320371,0.931375217778693
1:2.2,2.2,0.934540584314917,0.938992645194861,0.933682521569418,0.938667751902312,0.940380925475314,0.934799026879552,0.941316784069223,0.937512385703933,0.941618850195533,0.934032065882295,0.932889354902469,0.939709797225998,0.934185612686408,0.935365466659023,0.933852525218366,0.933257926545397,0.929047521467014,0.94303924487124,0.936774982091834,0.932479924077323,0.93715163291537,0.933305748913849,0.932859945197755,0.93961897271367,0.936680955935169,0.943281412494711,0.935353766895085,0.933201933412056,0.933253672176808,0.937230567037047,0.936729212798658,0.944127255694984,0.93848157902038,0.932705895927101,0.935151811760148,0.934979399348027,0.93654261840821,0.938636658703464,0.933425960694287,0.938686163932604,0.932715896662844,0.931836610306827,0.934604817924618,0.935554512030972,0.937375775172731,0.93427040370326,0.936667230347238,0.932819571560937,0.937298985658937,0.930216636752442,0.934519991676794,0.933087738364748,0.942521840575033,0.930886054462106,0.935352776731663,0.939748116818187,0.928203415635506,0.937069019186021,0.93973797013974,0.931897631617507,0.933649812407927,0.940168855634758,0.939605633891563,0.932646418148579,0.935230759271997,0.940742686057361,0.932213621060729,0.935910990293202,0.933930660493688,0.940336310623138,0.939005884405768,0.933063722728697,0.940396939543195,0.937840160346789,0.934266405231428,0.932634282182057,0.93318986851197,0.939201849012925,0.931292378124487,0.933256289558044,0.940275726538734,0.932078860972409,0.932911888271901,0.93567338513264,0.935610407301565,0.932971851250123,0.936812199175392,0.935347924227614,0.930064518628216,0.941567936548801,0.937241330550589,0.933699146662919,0.934389996608359,0.94044462548608,0.93952893906043,0.928748946975203,0.927661052611582,0.926193359758535,0.9389053177838,0.931085137934496,0.94062221081367,0.935522816757561,0.934872003995249,0.92911703697151,0.934169711456154,0.927190114089375,0.941634130573977,0.934430480206138,0.934180018668949,0.931607640421554,0.930874867679311,0.934977633475191,0.937957312745062,0.939637793013984,0.938871768461188,0.933941220575438,0.936864146637565,0.935099860601393,0.934908229876691,0.933723628192067,0.934126609413705,0.931827568706794,0.93630122841598,0.939484660996286,0.933486898054011,0.93843390058864,0.937016389332679,0.935804877725548
1:2.4,2.4,0.939903956515226,0.947444971780717,0.941771506303919,0.931772397001526,0.93947972958322,0.943789229523758,0.938985738587184,0.941269979435574,0.93699025257198,0.940983739128514,0.941406875901993,0.941502643602973,0.938308914756698,0.939976492101012,0.940574479218079,0.940243060477039,0.932371047224212,0.937902688105391,0.94147280294304,0.935405341200334,0.939597358441932,0.944585040425515,0.939152853759118,0.939862309192176,0.938517953819453,0.944939940694281,0.948769349483599,0.94125193097909,0.939096278281459,0.94049401398163,0.939369941235698,0.946387617163387,0.941603796168635,0.943025849470069,0.93429422013475,0.935948964602257,0.939139761123507,0.939844669477797,0.933093520441583,0.938434933999044,0.939012341280446,0.943126725957716,0.944669556362667,0.943119143391381,0.939077596930109,0.937738882832105,0.93685939603162,0.943442567393102,0.940231882499695,0.936244272251002,0.939111499717275,0.93801821188251,0.938721540654369,0.940606199624876,0.944893626636999,0.93823100774102,0.948456456179296,0.93352200246629,0.938649325923934,0.938702821498402,0.934537869461841,0.941908339172045,0.937145259779013,0.93898768394956,0.945700187401137,0.93794915550002,0.946638480627031,0.943713914576511,0.939622993388461,0.945512353498341,0.939806410094733,0.934954813057938,0.944187338779428,0.940545321346577,0.933782531010148,0.934194983402343,0.932996110792549,0.939996257302056,0.940528610362755,0.936691588744254,0.933667573815789,0.9377728782986,0.937764433895525,0.940587001023814,0.941374177353349,0.931112952406008,0.943377462175084,0.942624928895398,0.935679170544751,0.937579207122484,0.946204870035835,0.943271051190124,0.940699949869769,0.938271377424297,0.940377326312307,0.9403424423452,0.93285692404996,0.936478894503601,0.941792450566775,0.944754749633013,0.937943936580889,0.940241269620236,0.940845751151731,0.939474177747612,0.94207869023673,0.937514311970769,0.938954008004484,0.939247450100808,0.935898679025183,0.932318052311728,0.93422730071143,0.936343338798245,0.934410811055452,0.94550800189737,0.942459907099959,0.936809937570515,0.94028946942574,0.946306895268474,0.94102668093524,0.943118227715046,0.934959256957623,0.944268259794063,0.939894632392959,0.941541164128613,0.940816415530515,0.936726649738147,0.938023542005649,0.940717748157757
1:2.6,2.6,0.941512226377925,0.94862948884114,0.942515464959125,0.945171753979875,0.940479006317792,0.942409221406609,0.947689482550754,0.940875001228758,0.948771868986312,0.946161597814199,0.944613525638944,0.94601295043743,0.947764644513223,0.949218680607583,0.944417502517368,0.944091920020472,0.942005401521141,0.945061052988361,0.940143139617206,0.937642321062986,0.941716981012111,0.944463882453035,0.939013365675622,0.944823655539712,0.941658575018885,0.948182428930262,0.945584678953159,0.944194283765989,0.940447850348296,0.941401754318298,0.946411048868778,0.94200354523758,0.944874879413454,0.938554606285787,0.945759180174386,0.941544911153364,0.947046836954494,0.938925718833021,0.94464537995611,0.940031527553044,0.949280100494955,0.941741928124711,0.940085560672735,0.944765846130107,0.942255541375176,0.946154975091809,0.942578746496626,0.94164937318022,0.946577852172192,0.94420356262488,0.941076554684778,0.943226580571473,0.951616481974725,0.945345713842202,0.93998771414379,0.939941743130939,0.945609939310788,0.935923085615656,0.947157986457415,0.939234799298168,0.941228615517329,0.943287814377079,0.944525870029818,0.940853460955712,0.944105188206722,0.945442101649257,0.944612044219357,0.947112659373916,0.944284816346752,0.943992984447831,0.941722597804657,0.943869850356182,0.94329679286307,0.945816963243602,0.944768426093732,0.942626756559062,0.941226500651215,0.939556780931069,0.941353200788954,0.944152428962542,0.94589022747994,0.945722460732722,0.944726521850596,0.938191822456252,0.942300274219338,0.94421894373779,0.944602953261129,0.950649854724078,0.943402091532312,0.942491191247689,0.945397365661715,0.94220788018909,0.937381739960981,0.947627194681821,0.943245143835449,0.944833555040332,0.944420154069649,0.944690281018789,0.940131759822971,0.940189065686829,0.943891287872993,0.948715916133535,0.942831069089908,0.945156657221038,0.940082631582113,0.945944706101003,0.949483882024295,0.94249416106994,0.941450445201359,0.941981033958869,0.945935479225737,0.94063086585229,0.948506381459757,0.950668334727808,0.941968432892389,0.950966205475063,0.939916121958634,0.949421313109785,0.946882841696773,0.945070490489435,0.945402533689227,0.940909588072894,0.945011849959097,0.945068768104698,0.938260203568818,0.944344868507995,0.944633408351567,0.942818218817702
1:2.8,2.8,0.947619944745014,0.944950155266097,0.94394181381044,0.948774882944306,0.944690043284341,0.946968168774568,0.950922678233725,0.945842563690424,0.94936373209646,0.942606858799262,0.949808994815294,0.946367491335056,0.945250064863257,0.951751704754691,0.949481314477301,0.944367192625119,0.952021247034216,0.945338274165115,0.951017124216228,0.945379740461764,0.94283931263365,0.947854587208034,0.946942808072762,0.951449660596441,0.9437727367841,0.948613019485284,0.946793698066926,0.945386387646513,0.950992382959923,0.942315072715872,0.949834339592365,0.951557750240818,0.941099101930509,0.947514722273434,0.942367060828588,0.94884378881331,0.94426262473156,0.947529403553219,0.947106224556613,0.953691012416057,0.950223494306979,0.945292995576556,0.952509659733818,0.948044727480327,0.947610881915227,0.943529063633728,0.94238583169587,0.940590808587697,0.948864967568718,0.949203312748798,0.947364437094893,0.947726226189331,0.945954652215265,0.944565522277537,0.943688305109342,0.949979909182877,0.946044665280552,0.946432802626247,0.949498320434569,0.943457521982275,0.950020178324867,0.943624618106193,0.945518310329147,0.954865980348982,0.952672856627573,0.949990682379275,0.949796853371639,0.9521043391434,0.947680380058502,0.947645773727264,0.946923010184878,0.943525539607498,0.940886025098655,0.945311893531033,0.947066429959517,0.947244431760423,0.941732809035358,0.940647312637362,0.953430870603218,0.947152361923241,0.949628815410667,0.944394430945781,0.948741042555768,0.945060962978086,0.951796924959523,0.945461356023817,0.953066293769376,0.944465151839423,0.947239888914345,0.95152670762136,0.952846401918632,0.946084297069469,0.94405978018674,0.943846214364361,0.947436460946439,0.951862733459539,0.941637449909185,0.953671819857114,0.952030270445616,0.947911787248529,0.948164427160176,0.942184719954898,0.946474958425711,0.947910649937792,0.946683379817636,0.948082517111619,0.945420950568757,0.947844515396943,0.948450668038623,0.94636953826418,0.947927612418225,0.947216761720001,0.950618557450899,0.94716638315615,0.944990386379518,0.9425728083213,0.94946884231656,0.953284226787891,0.948154441081154,0.949711830475328,0.947102721587597,0.945385297312255,0.957305773680751,0.950367879449498,0.946734604553033,0.949261596176173,0.943682134713833,0.9423179384429
1:3.0,3,0.951003512928733,0.951886939484414,0.951580890655989,0.948311677197492,0.955982158108994,0.951063282319738,0.952096068950609,0.950954463323272,0.947939128434634,0.951546855309201,0.960402201947279,0.952554101179896,0.948501092525779,0.950964073615481,0.949786182719671,0.954799664258907,0.947468283942116,0.956149523457327,0.952677604372408,0.949077365192549,0.950590255932454,0.956681121638309,0.954927361810338,0.950645631148105,0.951676192303903,0.948516721869445,0.947995689767701,0.943350540299958,0.947546496970445,0.952846942307235,0.952041950531512,0.949019203569351,0.955092852663023,0.953857399266672,0.956858018027773,0.957044186213284,0.953609683068501,0.956959743028892,0.950834475843634,0.949535544478086,0.950102698475184,0.949590293518892,0.947525897173933,0.946678839876398,0.950191624969986,0.94731152300063,0.948970540161361,0.948546041822412,0.955364831373928,0.944852236763215,0.953244163263042,0.950345257859783,0.952034580914763,0.95377733107057,0.951535063191072,0.944120982674276,0.95206143068557,0.953783954720833,0.952125539775289,0.949202999637132,0.950754691799788,0.950282633487077,0.952041977804925,0.947262486604885,0.946427908128739,0.956732993942605,0.955074797082461,0.94988007246132,0.948283821065681,0.950243684584624,0.952032215240383,0.951753279106851,0.953399387162549,0.955538252472503,0.950284165925102,0.949424787285532,0.951934957939703,0.95064751293412,0.951825551902103,0.952737504513832,0.954008371568425,0.951923810758206,0.957559785338931,0.950338471793753,0.951921330965556,0.953629568965178,0.94595019343984,0.955935536732372,0.945656281050487,0.947499052246933,0.951292719373714,0.949468320576668,0.946891591522496,0.950687768686635,0.956958138107281,0.947955536397385,0.945202642777082,0.953535751056184,0.951665149068375,0.954794156487983,0.955705816775944,0.953790276907711,0.951254599463492,0.950288959574083,0.958646964816345,0.93947715451443,0.950133484918612,0.953292727299622,0.948970402239949,0.958186207419297,0.951818293768775,0.951479332406256,0.943550681905179,0.957428676132329,0.951974205960173,0.951787122429252,0.95649260118907,0.954699011146537,0.950621114694625,0.952264283680297,0.949402175512924,0.952323314107163,0.953231175743883,0.949122814559987,0.954506033117581,0.95246465075172,0.948901301264048,0.948855413738744
1:3.2,3.2,0.956871420119582,0.95290653036242,0.959196979734691,0.958598726565661,0.956631526128729,0.959921186199588,0.954298692629243,0.954057722854318,0.95185987326697,0.959939459647694,0.956951809949404,0.96202414998991,0.956670110300466,0.961211463720202,0.956267976208295,0.956368185058767,0.958597377605745,0.964094806360552,0.95372749282968,0.957795509442339,0.957252901185459,0.954607689666106,0.957447069660819,0.955077072230598,0.963636149567605,0.955410800756991,0.955921016384111,0.956798191913485,0.95840526073966,0.95639100998008,0.956426709861459,0.96029333865521,0.956722816662031,0.951563007405151,0.954109868258109,0.958191033846106,0.949781821181041,0.959253301545942,0.959726481080803,0.962072879435052,0.964326193894411,0.951698350371324,0.963184174381509,0.957839633786476,0.956607863517747,0.962870511688891,0.956623724397898,0.955557922976242,0.956367270599307,0.957806883628246,0.954328468103963,0.95790314796435,0.962837795680546,0.956302942624693,0.957429516238562,0.952201815905438,0.958866208866689,0.953755326732285,0.953599495437816,0.951675795037958,0.95492458611722,0.957687099641994,0.957950509800773,0.959043190422367,0.951632377146232,0.953534100254162,0.955905673322279,0.961339020599166,0.947652634302994,0.957613616270535,0.956854516994126,0.957683878504424,0.954080270647868,0.95050775092325,0.954037020156494,0.954280166776261,0.957088980698105,0.951972718278349,0.955413184021239,0.9570389761335,0.95289975501477,0.957083649428514,0.954555333910082,0.956529108470252,0.94924276306732,0.955696927255281,0.958574352913402,0.956617948543027,0.959529910177721,0.957303691913577,0.957698147540942,0.955575762348608,0.958481785748855,0.952364184422883,0.961472592633541,0.956485518578492,0.953979927059968,0.952753578123058,0.958892643802102,0.958158917990831,0.953576222265187,0.95497539732657,0.960191192398251,0.955856787097279,0.958889497794099,0.961707914698701,0.953002054793672,0.955555679263185,0.961211721146113,0.9585012651738,0.952041399788987,0.95990126378496,0.955113548160124,0.962756486585523,0.953419115804021,0.950296453034903,0.956187433281775,0.955396575170705,0.951613266974221,0.952737006182368,0.957926050656016,0.95267045551125,0.965051157580898,0.957755406172576,0.958244278286496,0.94876994215713,0.9568877374101,0.957772582570625
1:3.4,3.4,0.963178812079092,0.960160226500508,0.961858722552067,0.956526078704664,0.965183823262192,0.95962647188894,0.955021965982763,0.959450712248308,0.965218703891634,0.957888374922995,0.964076196398529,0.958342685734147,0.966889800733002,0.962962641507665,0.962299784964156,0.961775635667524,0.958535692729223,0.958500385005117,0.956153300869863,0.964238095544866,0.961795815694394,0.956600735478207,0.962529121257362,0.9574065061588,0.963021900373041,0.959713264889643,0.961536866317494,0.962930907169392,0.954909513440903,0.960607688395532,0.959418151820616,0.956507943018351,0.958705918549758,0.956347408503345,0.96097037664866,0.959908047256634,0.96325310796761,0.965726559110353,0.960139012238028,0.961588211457826,0.963494158023464,0.962239234711671,0.963919594949911,0.957041215177988,0.962731610519442,0.959794849619315,0.956948079609619,0.961326398550687,0.967768294625894,0.955866089848742,0.96196489815519,0.956996950124696,0.962121297139068,0.961642462150923,0.958000483111397,0.96201937600133,0.961502649840128,0.963913178216218,0.962059770757332,0.964195627254415,0.965445291055507,0.959770777426445,0.969998963747865,0.958881660800174,0.963809889855045,0.964173489842774,0.969496563736209,0.952583141286091,0.959947826115303,0.956470839240877,0.963332468165037,0.959811286961063,0.957678152919474,0.953515140539897,0.960168929663172,0.962054702999288,0.962152514949465,0.957673653708857,0.964633114379119,0.967043922325769,0.965434928168282,0.96121183584282,0.960987051444182,0.964709847058538,0.960115455993782,0.953702881922606,0.959977714372877,0.958622255872924,0.962434020437071,0.956429580981242,0.956695015854685,0.961785021915656,0.951516878850653,0.956917125511094,0.9619283109719,0.963918073936,0.956083170582513,0.959021336950457,0.961492075264582,0.95595120900869,0.959852440644707,0.959520871663175,0.962723889598264,0.95940622355068,0.956710892867832,0.956821899261893,0.953776060653217,0.96202255234196,0.961291125748353,0.958155633517192,0.965025837697869,0.960627809074296,0.955241543075835,0.959610554013929,0.957069878184431,0.964636224235139,0.960428922645956,0.962864343538918,0.958015690069163,0.959815259740892,0.960236753688926,0.957594653387039,0.965623673143011,0.958182555687242,0.966170636892847,0.9622888645249,0.956542175344609,0.95459501316592
1:3.6,3.6,0.967546623159822,0.969786668337036,0.958257083188761,0.964956442575207,0.97068165373359,0.964316079177777,0.966553829525647,0.961930616970576,0.961853274603202,0.964380745181902,0.968111417339142,0.965376511470682,0.965315073119957,0.971394862340112,0.965543126622602,0.964873602700014,0.963750487747547,0.970576832236437,0.964858665989686,0.962770042594561,0.96783695561173,0.966920675817371,0.958700121566704,0.960841664312076,0.969418441986924,0.965181383881616,0.963000749806815,0.967832849452104,0.962775412450109,0.957473203655439,0.96587355757867,0.963452647222223,0.96103457137958,0.965089203908513,0.961635247048633,0.962153314025762,0.965095494696926,0.969936559925354,0.961321416638528,0.959765541062462,0.961168838831079,0.960011258812154,0.966851320463741,0.967854319679855,0.969926806691268,0.964551695298291,0.959317836956017,0.968345007381228,0.966428430304931,0.964281682593245,0.961727813178758,0.964240291888709,0.965451713100508,0.971342839456417,0.964050770282082,0.961332529892743,0.966197466118141,0.962150724327979,0.964691104825727,0.961854019669608,0.967331544984684,0.968078744431749,0.957979864353493,0.96550386308359,0.961879001844372,0.966587191128074,0.960448519450142,0.966901024686991,0.963356899355818,0.962098836440022,0.966393507258877,0.964793712716301,0.967316857082815,0.970036763976022,0.958536411900703,0.96017526099497,0.961036677900339,0.963867205545868,0.972872674031904,0.965639149829552,0.963491414410647,0.958691020773192,0.968326229089813,0.963033786869621,0.960560873307846,0.961429641418218,0.958873519069529,0.960461026549326,0.963470908420043,0.963932838524454,0.967287036297068,0.967055563141141,0.966130775277885,0.969513343351367,0.968738007394367,0.958049186643137,0.961064893817717,0.970795133915172,0.969443945501613,0.969110828913316,0.965870532188899,0.968274592190004,0.96196411772567,0.965531227618731,0.968349939233427,0.96148633012474,0.96924868540442,0.965017606111929,0.965197628421157,0.963622892115583,0.959457107381533,0.966659811397379,0.960895627864498,0.967501482402679,0.967593887391115,0.970667243382386,0.963576206353265,0.969067348352761,0.958955936012673,0.961553036059248,0.965234406425568,0.964990698623733,0.970356331735326,0.965064277057024,0.964480800011318,0.965117752443426,0.965499148188294,0.970957075842052
1:3.8,3.8,0.970403651990966,0.972339331668165,0.969515627344077,0.967557265802239,0.970244265932972,0.968104598390583,0.964737218155424,0.970207346827177,0.970763139585615,0.968965104582746,0.964532260164714,0.966322251510315,0.97116640741947,0.969092283968261,0.965380732790027,0.967587489710658,0.96913791111776,0.97173561794756,0.967751164533889,0.972008858139453,0.971746424576936,0.965901942414676,0.96836250281134,0.972201165629175,0.961267692232848,0.977468903891032,0.968002200675357,0.971168832129383,0.965982424885348,0.968643034438637,0.969520033610181,0.96902929950196,0.965208863230689,0.971926334144527,0.961513631688709,0.965581088012455,0.967891507309859,0.965781179267837,0.976427486664387,0.969579769560857,0.973359463449827,0.968940930577304,0.966342435117329,0.976354253779556,0.965563788208832,0.974336525802244,0.966342206096293,0.961885366022623,0.969855035203423,0.968176577148542,0.967256806713852,0.972924556028198,0.972311061077958,0.974374453924575,0.975122041650793,0.973076053734161,0.969434856281776,0.966646594759977,0.96569499931447,0.971850184743011,0.969375841148975,0.972180558368066,0.974566514613183,0.973609549245634,0.96590744712507,0.971246897023681,0.966491767445969,0.975100532344861,0.966806032259549,0.969084254038342,0.971618906670413,0.975286190536506,0.968135388917512,0.972420628913643,0.972568239530388,0.967615880093281,0.973833201987227,0.967788354267639,0.969641324369017,0.970752209097644,0.973572418687309,0.975589880699792,0.968966970092796,0.962229215954602,0.96829459856603,0.968478955599917,0.967364716845622,0.965265019861946,0.968361651907273,0.966703168174587,0.96873451287754,0.965227034958335,0.969938150834473,0.968985219427364,0.964098008508412,0.970479615074917,0.967157037912881,0.972976958305559,0.971072288334767,0.963872289024276,0.969658729208624,0.96649018314271,0.966745766630218,0.96912237712602,0.970858073372714,0.969103872463716,0.973081209345038,0.968197789986904,0.965500388780211,0.969121073243071,0.964103696724416,0.966540441422915,0.972312804850324,0.971685853481734,0.973460237619223,0.957724110203642,0.968386583331785,0.969481839278614,0.972880332740802,0.969364072917085,0.967021471621831,0.969209745155635,0.96998744909563,0.964656853974633,0.966871179468633,0.970831777194725,0.973003869585701,0.974231859308873
